,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
1,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
2,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
3,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
4,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
5,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
6,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
7,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
8,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
9,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
10,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
11,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
12,10.0,710.0,1946663.1713564836,25.0,2359.0,2332424.7014483125,22.0,2167.0,2131886.348002626,28.0,22.0,2167.0,2131886.348002626,20.0,2134.0,2346650.314760141
