,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
1,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
2,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
3,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
4,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
5,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
6,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
7,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
8,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
9,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
10,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
11,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
12,10.0,934.0,1921891.248301374,24.0,2417.0,2147379.0220668246,17.0,1446.0,2206533.796533046,24.0,19.0,3066.0,2468821.63388611,19.0,2402.0,3913315.8926598188
