,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
1,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
2,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
3,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
4,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
5,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
6,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
7,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
8,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
9,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
10,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
11,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
12,53.0,1914.0,4705427.730623572,23.0,1306.0,4874195.454088157,42.0,1266.0,4686760.998204215,56.0,54.0,2897.0,5930887.934539553,30.0,1853.0,4478549.957783114
