,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
1,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
2,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
3,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
4,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
5,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
6,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
7,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
8,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
9,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
10,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
11,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
12,61.0,5413.0,8187713.950103988,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,64.0,49.0,5685.0,4138038.382036768,45.0,5703.0,8002279.042755826
