,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
1,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
2,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
3,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
4,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
5,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
6,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
7,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
8,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
9,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
10,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
11,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
12,55.0,3802.0,6923481.773617485,53.0,3968.0,9390394.484157855,45.0,3021.0,9642904.272289421,56.0,36.0,3420.0,4297624.089881236,45.0,3718.0,6965932.114317348
