,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
1,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
2,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
3,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
4,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
5,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
6,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
7,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
8,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
9,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
10,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
11,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
12,61.0,4921.0,6078865.4668003395,60.0,4046.0,9110542.87317671,60.0,4046.0,9608211.425108226,61.0,54.0,4293.0,6039465.712317331,54.0,4293.0,10855356.024010655
