,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
1,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
2,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
3,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
4,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
5,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
6,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
7,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
8,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
9,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
10,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
11,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
12,88.0,9904.0,9511348.832808077,58.0,4559.0,9954602.051648192,45.0,3021.0,9642904.272289421,88.0,85.0,9700.0,10590274.198541895,52.0,4989.0,9544242.17196317
