,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
1,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
2,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
3,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
4,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
5,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
6,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
7,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
8,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
9,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
10,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
11,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
12,78.0,5882.0,8414032.565393455,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,78.0,71.0,5436.0,7897664.520807695,64.0,4806.0,9174483.135048978
