,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf,partition_dfs,partition_dfs_std,partition_dfs_conf,partition_bfs,partition_bfs_std,partition_bfs_conf
0,1.0,10.0,0.8637153894306037,0.13284923884060712,0.07713052102488155,0.7127940811999871,0.12858666663444387,0.0746557276573259,0.6847391679433597,0.16144817022893895,0.0937346844961037,1.0,0.0,0.0,0.7820093894809005,0.12242170461455305,0.07107643178146997,0.5714976762872174,0.07941588431067141,0.046107818064980106
1,2.0,15.0,0.7318544134468075,0.20040729533519724,0.11635384019728598,0.7923097555271478,0.10556722291919264,0.06129094135553524,0.7195456278298824,0.1225644121096913,0.07115928587645937,1.0,0.0,0.0,0.8161293866879219,0.11175634106129956,0.06488426195828256,0.6171620569857151,0.11634719211125147,0.06754964970548116
2,3.0,20.0,0.8617594871872853,0.1279256638081833,0.07427195810897667,0.7575752596753786,0.13108321874927115,0.07610519298405942,0.7230634588262126,0.135292673190134,0.07854914687561163,1.0,0.0,0.0,0.8363449865129541,0.13220239624675423,0.07675497272125281,0.5735483779296502,0.10177247609838118,0.05908776125453463
3,4.0,25.0,0.8687415492944438,0.14547377170591597,0.08446015878641441,0.8259785157867998,0.11730607071510919,0.06810636201306083,0.7454400876389181,0.09992174143501521,0.05801324904723856,1.0,0.0,0.0,0.8611177346816834,0.1468941995182936,0.08528484049481598,0.5475234656494881,0.11658847494250127,0.06768973534429304
4,5.0,30.0,0.8537862192987247,0.10579055868656849,0.06142060716507638,0.7298409850147075,0.11063880527043497,0.06423543537436245,0.6790167571521051,0.08746102378576501,0.050778720245882474,1.0,0.0,0.0,0.7898449206848016,0.14144956848725465,0.08212375931830938,0.5447985690736497,0.07334804956505347,0.04258491300728597
5,6.0,35.0,0.752582161840029,0.1785289794618426,0.10365157771399518,0.7323056519900842,0.14914161176566393,0.08658965849084041,0.653318468833828,0.16826202228831966,0.09769071739560006,1.0,0.0,0.0,0.8237045300136943,0.1331227116775669,0.07728929575769103,0.5542197263340843,0.09925434156898676,0.057625765461724966
6,7.0,40.0,0.7746738284013497,0.15274408195040654,0.08868120530549081,0.7225546859966531,0.06244460540068807,0.03625451671218768,0.6349427543675288,0.1138099592212259,0.06607656565564377,1.0,0.0,0.0,0.8372451003708824,0.1423432526100646,0.08264262056753867,0.5480724449657656,0.1314604980306768,0.07632423637339808
7,8.0,45.0,0.9011112681079093,0.09409594254808959,0.054630866826186654,0.7707653504833908,0.10247731512705899,0.05949698152553535,0.7186632456722292,0.12745448530438208,0.07399839806594538,1.0,0.0,0.0,0.8164788777366637,0.16156583111432632,0.09380299685884944,0.5410483766835619,0.14253454114833802,0.08275368017730292
