,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf,partition_dfs,partition_dfs_std,partition_dfs_conf,partition_bfs,partition_bfs_std,partition_bfs_conf
0,1.0,10.0,0.4267034553367888,0.13499596490239968,0.07837688194564235,0.7111165876027713,0.14815080893228258,0.08601441139542182,0.6230132673002413,0.22471863875245984,0.1304686864768201,1.0,0.0,0.0,0.8403487031292965,0.08041704724209135,0.04668908009707851,0.6729455437379912,0.10401149234211873,0.0603877046412623
1,2.0,15.0,0.4785742816080206,0.1894786256293298,0.11000879828452237,0.696717789733479,0.16346581789902292,0.09490610420009558,0.6029078675276666,0.23876928398803718,0.13862630632631068,1.0,0.0,0.0,0.9030870695155419,0.19235305881578968,0.1116776563920864,0.64748627688462,0.1369911438380215,0.07953525659788266
2,3.0,20.0,0.5229329147791877,0.17484173488525726,0.10151081200227424,0.6995071497631631,0.16144779747884017,0.0937344680822982,0.5855433084416176,0.25212844039804,0.14638245685715925,1.0,0.0,0.0,0.8202108586723972,0.16155449434727584,0.09379641488098511,0.6219720358056867,0.09356655366150325,0.05432351060041123
3,4.0,25.0,0.4659453818563366,0.18742151435743426,0.10881446653228832,0.7802435864354419,0.1466711808660854,0.08515535879817092,0.6097719404855149,0.10922792352141929,0.06341629598481245,1.0,0.0,0.0,0.8980465789055038,0.18855893861628786,0.10947484009917777,0.6808520446383365,0.13697226923544165,0.079524298251837
4,5.0,30.0,0.4119376894831293,0.17942764287591875,0.10417332987425301,0.785336094983023,0.13109347256621565,0.07611114621533363,0.59628252186477,0.13734440573749618,0.079740355811115,1.0,0.0,0.0,0.8604213435184427,0.14883296396431722,0.08641046163627945,0.7283457301506396,0.16326742882344641,0.09479092211174943
5,6.0,35.0,0.5010548302055612,0.16234955620278263,0.09425801733875924,0.7272615297031588,0.12390629898606273,0.07193836775027544,0.5955450970309708,0.13706652068899927,0.07957901940631024,1.0,0.0,0.0,0.9279548959831639,0.16923787118508232,0.09825728243207096,0.670610114693222,0.13211286481064377,0.07670299194683836
6,7.0,40.0,0.37486944454632876,0.16052632411306492,0.09319947276404825,0.7505771676649892,0.1421840725183458,0.08255020269959897,0.5972349299709283,0.1707963949390243,0.09916214082810158,1.0,0.0,0.0,0.8032464200567364,0.13478897941295415,0.07825670889245173,0.6768123466648774,0.14278790942771463,0.08290078246836641
7,8.0,45.0,0.43291420693745003,0.2292862966188767,0.13312060856666236,0.7202616855268057,0.2060554125448712,0.11963306277314457,0.5617075664309682,0.15007651856225118,0.08713245308236228,1.0,0.0,0.0,0.8653507555063034,0.17124467853612416,0.09942240838938361,0.5760684745265787,0.09778528066558911,0.05677284802023105
