,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,43.0,5859.0,6970992.945496442,40.0,5377.0,8766089.810615757,31.0,2814.0,9555397.082809102,43.0
1,58.0,5348.0,6656738.66440739,58.0,5348.0,9074584.613772064,58.0,5348.0,9217963.356705822,58.0
2,59.0,5624.0,5892046.447934322,57.0,4964.0,8939537.750685435,56.0,4370.0,9273748.586618695,59.0
3,57.0,4753.0,8446866.614685394,56.0,4314.0,8761703.806030616,48.0,2979.0,9680482.840807848,57.0
4,58.0,5659.0,7943854.7493114965,54.0,4871.0,9054771.20149465,57.0,5152.0,9142809.589285752,58.0
5,47.0,6845.0,6572612.505874899,43.0,5904.0,9266205.26527854,42.0,5271.0,9978988.820989009,47.0
6,61.0,5055.0,7042329.859326956,55.0,3910.0,9381407.715185774,48.0,2461.0,9698113.206072308,61.0
7,57.0,5224.0,5805225.7171932245,56.0,5026.0,9810220.09483819,52.0,4116.0,9570671.203085298,57.0
8,56.0,5034.0,7555869.896471624,50.0,4110.0,8945267.694468828,44.0,3433.0,9155980.38883921,56.0
9,46.0,5100.0,6697615.19658143,46.0,5100.0,7958918.068719375,46.0,5100.0,9570125.773041436,46.0
10,51.0,6745.0,6859458.703609684,48.0,6137.0,9295375.748038635,51.0,6745.0,9398246.62205993,51.0
11,54.0,5187.0,6127770.094946307,54.0,5187.0,9169197.321949856,53.0,4874.0,9344285.390065778,54.0
12,69.0,5601.0,7890814.007158099,63.0,4696.0,8612444.08726349,62.0,4300.0,9587202.242299385,69.0
