,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,55.0,1081.0,4292465.932533758,26.0,1997.0,2005388.3500904203,48.0,1684.0,4986122.959787228,0.0
1,75.0,1342.0,4772812.8355475385,48.0,1982.0,4614863.994023764,61.0,1149.0,4959823.601606009,0.0
2,29.0,637.0,4999384.042216774,36.0,1994.0,4144952.6187689463,42.0,1032.0,4995019.47566246,0.0
3,30.0,504.0,4448447.861061065,26.0,1959.0,2842609.9017404863,51.0,1720.0,4994685.977669643,0.0
4,30.0,462.0,4333462.107739088,45.0,1928.0,4979565.882292657,40.0,1007.0,4919242.088573981,0.0
5,74.0,1425.0,4978900.559984561,45.0,1875.0,4581169.569150062,49.0,944.0,4979117.5818291595,0.0
6,63.0,1103.0,4510008.03963942,49.0,1872.0,4992808.734097853,51.0,1164.0,4879747.2860047715,0.0
7,40.0,751.0,4097896.0960216243,56.0,1946.0,3698898.05772341,73.0,1525.0,4908065.558827582,0.0
8,38.0,693.0,4373579.02810056,43.0,1881.0,4904129.992655369,59.0,1315.0,4969891.365448904,0.0
9,56.0,1042.0,4158345.71538423,50.0,1986.0,3598655.881866071,27.0,360.0,4953835.770154698,0.0
10,56.0,1158.0,4472946.2776091425,38.0,1976.0,3451799.0580536397,33.0,966.0,4948811.68887151,0.0
11,66.0,1154.0,4344151.590100028,55.0,1990.0,3903759.788400451,64.0,1687.0,4999597.711947215,0.0
12,29.0,527.0,4952316.337549807,41.0,1984.0,3710773.7987508248,51.0,1415.0,4966298.821751273,0.0
