,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,148.0,6617.0,9200724.106849927,134.0,9524.0,9984689.147551863,74.0,1425.0,9978098.89240143,0.0
1,205.0,10887.0,9761570.129352307,102.0,6182.0,9999556.353855032,89.0,2433.0,9876957.4736351,0.0
2,230.0,10514.0,9877307.662204469,108.0,7699.0,9924995.207378108,87.0,2353.0,9998752.207014918,0.0
3,146.0,7189.0,9857528.631642673,106.0,4962.0,9970628.0572306,81.0,1809.0,9987534.099818178,0.0
4,166.0,7997.0,9870922.978516169,103.0,6502.0,9977615.535170656,95.0,2504.0,9985895.9086656,0.0
5,242.0,12925.0,9898705.021385252,116.0,7806.0,9803038.932049228,64.0,2545.0,9967858.362437,0.0
6,182.0,9493.0,9976393.63772681,101.0,5217.0,9990018.878380213,82.0,2019.0,9956293.888253393,0.0
7,206.0,9486.0,9970440.58978012,110.0,5202.0,9981823.54309602,84.0,2221.0,9984035.44953059,0.0
8,218.0,10744.0,9855729.641094703,130.0,8841.0,9994664.922789706,91.0,2345.0,9971973.551133461,0.0
9,168.0,6434.0,9893768.534243172,108.0,5389.0,9970345.66284789,88.0,2174.0,9989197.117964866,0.0
10,235.0,12434.0,9726597.839920972,99.0,6668.0,9949407.144772975,78.0,3227.0,9975998.408540504,0.0
11,297.0,13430.0,9971691.251123318,126.0,7294.0,9996977.014690738,87.0,2710.0,9917660.338151727,0.0
12,202.0,8982.0,9527405.52780769,108.0,6728.0,9922593.731319174,90.0,2416.0,9996933.954474457,0.0
