,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,30.0,464.0,2343485.038900121,37.0,1788.0,2464638.485291269,24.0,341.0,2403136.525548682,0.0
1,20.0,429.0,2334094.9922081283,35.0,1988.0,1653480.4016438304,30.0,776.0,2426525.891318346,0.0
2,28.0,598.0,2355838.3908433123,31.0,1883.0,2140574.6794798495,27.0,707.0,2480775.1464318326,0.0
3,9.0,309.0,1067433.235417844,25.0,1935.0,2227963.7484319103,20.0,629.0,2386545.2119076364,0.0
4,18.0,431.0,2218760.15329245,37.0,1971.0,2156335.3644392663,39.0,1441.0,2436254.3981011454,0.0
5,16.0,405.0,1938601.8173322792,10.0,1658.0,2498900.9132918487,25.0,1235.0,2284799.2299202085,0.0
6,18.0,864.0,1862000.9635283924,17.0,1773.0,2399665.7284492925,19.0,1371.0,2459970.2695462164,0.0
7,19.0,279.0,1979447.0363680637,25.0,1920.0,2423891.510453546,33.0,1580.0,2312839.2587449527,0.0
8,10.0,149.0,2430286.1234728936,29.0,1768.0,2099298.4146084,37.0,856.0,2441959.8732472197,0.0
9,18.0,553.0,1410043.2138480747,37.0,1729.0,2478491.630310689,27.0,1447.0,2495085.138097191,0.0
10,20.0,705.0,2408091.734424637,31.0,1994.0,2489547.9785730047,19.0,487.0,2480170.621161028,0.0
11,18.0,478.0,1770133.8898299783,40.0,1985.0,2034251.6650751545,42.0,1735.0,2446964.025939827,0.0
12,20.0,555.0,1537240.099810484,24.0,1662.0,2298883.8526872545,18.0,405.0,2431254.468117432,0.0
