,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,150.0,3889.0,9907384.33579233,75.0,3961.0,7789355.102381817,74.0,1425.0,9978098.89240143,0.0
1,123.0,3982.0,8134000.148563446,82.0,3933.0,7434053.973728338,89.0,2433.0,9876957.4736351,0.0
2,142.0,3812.0,8190708.412761909,50.0,3944.0,4673686.299758101,87.0,2353.0,9998752.207014918,0.0
3,129.0,3432.0,7772826.180879905,70.0,3921.0,9080139.42864806,81.0,1809.0,9987534.099818178,0.0
4,142.0,3999.0,9248771.042117374,69.0,3957.0,7815804.9780212,95.0,2504.0,9985895.9086656,0.0
5,121.0,3875.0,9678076.830821045,78.0,3957.0,6916516.140943789,64.0,2545.0,9967858.362437,0.0
6,134.0,3925.0,8706017.92945862,71.0,3957.0,6749484.763686118,82.0,2019.0,9956293.888253393,0.0
7,137.0,3812.0,8627493.994403668,83.0,3882.0,8755858.562513052,84.0,2221.0,9984035.44953059,0.0
8,129.0,3889.0,7686074.790132067,50.0,3996.0,6028432.175789484,91.0,2345.0,9971973.551133461,0.0
9,135.0,3814.0,8161844.71319834,89.0,3896.0,9052125.066320954,88.0,2174.0,9989197.117964866,0.0
10,112.0,3769.0,6685897.146270811,59.0,3970.0,4945029.7360830605,78.0,3227.0,9975998.408540504,0.0
11,132.0,3893.0,7228837.65261593,82.0,3991.0,8145286.496128354,87.0,2710.0,9917660.338151727,0.0
12,129.0,3764.0,9209121.023193836,54.0,3922.0,5217070.917034181,90.0,2416.0,9996933.954474457,0.0
