,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,37.0,3887.0,5307379.619462221,37.0,3887.0,9187181.17299977,31.0,2814.0,9555397.082809102,37.0
1,50.0,3374.0,4295413.825484775,51.0,3750.0,4941332.996350076,51.0,3819.0,7623092.917659177,51.0
2,52.0,3418.0,5300547.432378221,49.0,3666.0,8831703.5669035,52.0,3418.0,8661040.327411558,52.0
3,54.0,3804.0,6548803.475240056,54.0,3804.0,6713530.909277222,48.0,2979.0,9680482.840807848,54.0
4,41.0,3329.0,6009157.147160265,39.0,3915.0,4889297.664094426,42.0,3836.0,8379983.088275578,46.0
5,31.0,3381.0,4590600.964887255,33.0,3972.0,6015351.835222783,33.0,3743.0,6427185.395670174,33.0
6,56.0,3375.0,6644721.055061558,55.0,3910.0,9381407.715185774,48.0,2461.0,9698113.206072308,56.0
7,51.0,3918.0,5557977.7185042985,47.0,3821.0,7631812.072972679,51.0,3918.0,7678857.169267387,51.0
8,46.0,3470.0,6346855.541956137,48.0,3941.0,8309871.628174171,44.0,3433.0,9155980.38883921,48.0
9,43.0,3534.0,5800791.329019947,43.0,3787.0,7469640.130097801,43.0,3534.0,7575559.797032266,43.0
10,37.0,3638.0,5546508.565440506,37.0,3638.0,6953601.737051159,37.0,3638.0,6442232.4832272325,38.0
11,46.0,3513.0,4532042.088779838,41.0,3715.0,5691576.809563721,47.0,3826.0,9579223.131778615,47.0
12,59.0,3866.0,5865339.607077342,59.0,3866.0,7258852.977244121,59.0,3866.0,7781212.306781207,59.0
