,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,30.0,1588.0,4183855.997214751,53.0,4280.0,4776839.41702896,48.0,3007.0,4953802.663154125,0.0
1,59.0,2247.0,4941481.191067979,49.0,2568.0,4883691.860109508,58.0,2188.0,4827500.525304076,0.0
2,57.0,4417.0,4296245.178549821,45.0,3404.0,4901527.187773679,52.0,3282.0,4924997.263390665,0.0
3,30.0,1459.0,4891136.901691547,47.0,3334.0,4961599.622985575,44.0,1991.0,4976593.92045017,0.0
4,48.0,2811.0,4866524.062864483,49.0,2785.0,4960369.7306830445,34.0,962.0,4793928.247487082,0.0
5,53.0,2968.0,4651190.20064364,46.0,3497.0,4948715.2006423315,40.0,1638.0,4871352.559736058,0.0
6,43.0,3047.0,4740708.936693717,40.0,4374.0,4975754.213622946,36.0,1765.0,4955265.307121744,0.0
7,48.0,2332.0,3827951.2465371545,52.0,3103.0,4748651.8467445215,41.0,1389.0,4928296.039081292,0.0
8,83.0,5782.0,4951072.311081595,69.0,5076.0,4931184.757295144,40.0,1969.0,4755920.674399409,0.0
9,66.0,3712.0,4766411.4912575325,34.0,2975.0,4960227.11503348,34.0,1079.0,4884821.477745894,0.0
10,48.0,2367.0,4952764.859872163,40.0,1549.0,4740675.311610313,35.0,1266.0,4996582.474647679,0.0
11,40.0,3316.0,4678742.667538958,53.0,5087.0,4889437.767896001,29.0,684.0,4981733.772635714,0.0
12,30.0,1454.0,4139281.689139615,36.0,1792.0,4869927.797638099,52.0,1901.0,4963157.406999688,0.0
