,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,132.0,3480.0,7706261.07209754,91.0,3983.0,9157641.033669766,95.0,2660.0,9985269.955565719,0.0
1,92.0,3767.0,8416136.058155818,58.0,3913.0,4754078.37522386,77.0,3214.0,9973593.060569478,0.0
2,107.0,3697.0,5947331.091930977,57.0,3953.0,6478363.031932147,100.0,3953.0,9637620.425498048,0.0
3,93.0,3637.0,8153489.318356895,62.0,3806.0,9440183.171924282,73.0,2689.0,9620772.026885916,0.0
4,115.0,3977.0,8762263.597860951,79.0,3955.0,7116208.0535991425,56.0,2097.0,9992764.737150295,0.0
5,107.0,3999.0,9225882.275069593,62.0,3900.0,7401834.585035148,57.0,2002.0,9859479.204492232,0.0
6,76.0,3765.0,7700849.337956582,54.0,3926.0,6594549.586038037,67.0,3487.0,9995745.290458556,0.0
7,105.0,3824.0,6844267.290829326,50.0,3916.0,5365881.23144796,82.0,2913.0,9918903.929052316,0.0
8,110.0,3501.0,7354346.405065062,94.0,3966.0,9393095.075523939,83.0,2664.0,9992101.172352284,0.0
9,107.0,3828.0,5627344.261348566,75.0,3992.0,9117966.165346362,99.0,3510.0,9937182.476116223,0.0
10,90.0,3953.0,6499197.293827655,73.0,3945.0,6174910.48292258,87.0,3921.0,9885718.58239968,0.0
11,104.0,3872.0,7924410.124473847,72.0,3971.0,7150563.065853211,78.0,3236.0,9995006.100801198,0.0
12,98.0,3862.0,8001465.593789853,78.0,3976.0,9646246.078315081,65.0,2161.0,9808436.377950437,0.0
