,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,49.0,1920.0,4225932.844696376,53.0,2199.0,4920326.329242767,38.0,1405.0,4902416.798925874,69.0
1,60.0,2944.0,4770173.061164358,41.0,3007.0,4775472.595066291,51.0,2265.0,4978174.5148525005,70.0
2,39.0,1175.0,3066121.4406804806,51.0,2486.0,4679685.212545775,39.0,1750.0,4928764.367905925,72.0
3,54.0,2561.0,4914090.177448999,62.0,3933.0,4473150.21591752,35.0,1245.0,4933934.162290174,67.0
4,40.0,1419.0,4694031.000833443,42.0,1874.0,4632958.030029455,40.0,1065.0,4974790.71327514,72.0
5,41.0,1950.0,3430048.8405493647,41.0,2226.0,4717647.756357489,56.0,3209.0,4861630.4722551,63.0
6,46.0,2343.0,4982149.953652244,50.0,3417.0,4913980.958609579,35.0,1256.0,4983323.378699707,65.0
7,54.0,3202.0,4970980.073764908,45.0,3259.0,4937099.563436198,40.0,2331.0,4915288.961296026,60.0
8,33.0,2352.0,4833401.064953884,33.0,2648.0,4920744.565779427,26.0,1626.0,4848860.208739657,47.0
9,40.0,1395.0,4007042.6213956205,53.0,1635.0,4754634.250118449,51.0,1492.0,4448447.647667667,78.0
10,45.0,1991.0,4068392.3749906807,37.0,2262.0,4479996.592903584,41.0,1601.0,4816928.354733874,69.0
11,26.0,1657.0,4508749.106832758,42.0,3104.0,4877746.598631162,27.0,1102.0,4382339.393009362,59.0
12,36.0,1716.0,4494635.450537557,37.0,1930.0,4905999.2144977255,47.0,1705.0,4932499.987344692,69.0
