,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,62.0,3957.0,6271554.78147616,57.0,3962.0,7650200.014698046,62.0,3957.0,8831807.982721275,62.0
1,69.0,3175.0,4662149.291779579,76.0,3896.0,8575004.004161565,73.0,3564.0,9904057.191372368,76.0
2,51.0,3791.0,7571606.575298024,39.0,3960.0,7392886.726032679,43.0,2848.0,9948558.378025819,51.0
3,44.0,3691.0,4428315.392114297,42.0,3986.0,7262760.462996101,45.0,3883.0,9516170.37783198,45.0
4,64.0,3960.0,7558492.681453096,40.0,3919.0,5171214.709772832,59.0,3720.0,9620948.264005149,64.0
5,59.0,3985.0,6177909.097139829,56.0,3968.0,8768031.89197029,59.0,3985.0,8524029.101725627,59.0
6,54.0,3295.0,5309229.073362506,55.0,3998.0,6768728.287108365,54.0,3295.0,9488930.73401796,58.0
7,50.0,3716.0,7163197.807563943,49.0,3990.0,7475211.202172208,50.0,3716.0,9583379.661847802,51.0
8,48.0,3102.0,5272142.880563396,55.0,3922.0,7765692.097669727,55.0,3922.0,9279633.617983988,55.0
9,67.0,3833.0,6377319.043060323,66.0,3783.0,8721912.178159427,67.0,3833.0,9712361.296799166,67.0
10,58.0,3612.0,5790420.322441016,57.0,3713.0,9130168.691986043,58.0,3612.0,9852663.599315153,60.0
11,62.0,3585.0,8214523.053549853,62.0,3991.0,9161263.274793288,36.0,1648.0,9982347.140432954,65.0
12,56.0,3924.0,5431725.097303746,46.0,3918.0,6115374.966637828,56.0,3924.0,8395802.4683332,56.0
