,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,34.0,3405.0,4897128.7294604825,24.0,2212.0,4607744.155853868,25.0,2403.0,4905784.660898433,36.0
1,50.0,3374.0,4295413.825484775,51.0,3750.0,4941332.996350076,45.0,2820.0,4619779.839222729,51.0
2,46.0,2900.0,4702108.293500798,35.0,3099.0,4895861.629573067,23.0,1267.0,4963548.852869124,52.0
3,52.0,3537.0,4811727.166742876,52.0,3537.0,4976454.600780043,46.0,3149.0,4757924.661655303,52.0
4,39.0,3139.0,4550379.228254637,39.0,3915.0,4889297.664094426,36.0,3022.0,4607519.022981782,46.0
5,31.0,3381.0,4590600.964887255,28.0,3191.0,4258849.684982388,29.0,3595.0,4411425.88629122,33.0
6,25.0,1003.0,4356790.609756721,32.0,1484.0,4875661.225563428,24.0,498.0,4759540.760076271,52.0
7,36.0,2482.0,3099956.0240930202,39.0,3488.0,4595403.536778444,44.0,3387.0,4353982.49154612,45.0
8,39.0,2702.0,4842190.873614464,34.0,2409.0,4991565.344130364,30.0,1872.0,4948747.965338886,45.0
9,35.0,2093.0,4607107.40665033,35.0,2093.0,4800361.185671955,30.0,1738.0,4881184.625221106,41.0
10,28.0,3024.0,3793420.3353223144,30.0,3564.0,4828783.291506205,35.0,3447.0,4866247.5181333525,37.0
11,46.0,3513.0,4532042.088779838,34.0,3774.0,4807574.382944101,31.0,1911.0,4975737.271901141,47.0
12,35.0,2195.0,4666441.655414605,29.0,2862.0,4823780.575627819,35.0,1696.0,4820170.76990488,54.0
