,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,20.0,317.0,2083371.5700882757,42.0,1996.0,2252030.506191223,34.0,1126.0,2464620.4527986343,0.0
1,10.0,230.0,1928612.6299226666,41.0,1815.0,2190129.7317625987,23.0,367.0,2226898.331820256,0.0
2,20.0,332.0,2493389.5766254845,29.0,1975.0,2129097.0608394765,39.0,1555.0,2459175.008288701,0.0
3,20.0,382.0,2380034.0820669,33.0,1425.0,2472105.8938530786,19.0,211.0,2425017.748588945,0.0
4,20.0,431.0,1991742.7333996461,33.0,1986.0,2276920.8996330383,36.0,708.0,2490667.5531778154,0.0
5,10.0,208.0,1818317.8568448925,29.0,1873.0,1946637.841139618,48.0,1233.0,2374304.00373103,0.0
6,10.0,139.0,2137926.1438401295,30.0,1809.0,2413653.958821959,34.0,1727.0,2494185.534953651,0.0
7,10.0,226.0,2532817.8595675956,38.0,1951.0,2408845.423767405,31.0,883.0,2494576.505074772,0.0
8,10.0,211.0,480234.4695320824,37.0,1964.0,2308389.5269391197,39.0,1077.0,2454664.3349340977,0.0
9,30.0,473.0,1665653.5226206074,45.0,1691.0,2426874.431907476,40.0,592.0,2491130.55290404,0.0
10,30.0,684.0,2209544.0470084464,28.0,1929.0,1988300.2412972997,33.0,786.0,2449733.4306470747,0.0
11,30.0,582.0,2298054.571203529,34.0,1447.0,2372103.269788836,27.0,581.0,2432629.597790187,0.0
12,10.0,291.0,1710826.894539879,31.0,1834.0,1850228.4752865494,22.0,1152.0,2482344.250179385,0.0
