,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,76.0,1894.0,4330059.838707948,53.0,1872.0,4995496.324830445,60.0,918.0,4989769.539488174,0.0
1,40.0,1448.0,4985888.729598405,58.0,3913.0,4754078.37522386,57.0,1991.0,4904717.059670757,0.0
2,72.0,2608.0,4863151.143183707,53.0,3360.0,4952750.5043796925,59.0,1594.0,4969620.575593504,0.0
3,38.0,1714.0,4483494.14313608,46.0,3547.0,4966061.87393057,44.0,1434.0,4822979.704014481,0.0
4,61.0,2175.0,4452634.647197285,72.0,3847.0,4897303.74324672,26.0,488.0,4959919.69985449,0.0
5,35.0,1513.0,4594467.833086244,56.0,3991.0,4996964.428956612,41.0,2382.0,4884351.9182102885,0.0
6,44.0,2269.0,4875037.686527814,41.0,3137.0,4975176.55433439,44.0,2503.0,4959784.395233902,0.0
7,66.0,2285.0,4831017.442802423,45.0,3559.0,4910140.575042466,54.0,1827.0,4992905.3144765645,0.0
8,48.0,1262.0,4975495.925595971,64.0,2407.0,4993179.59224979,48.0,1591.0,4892577.19080814,0.0
9,66.0,2431.0,4795754.916402747,56.0,3893.0,4920014.540833295,62.0,1821.0,4963270.883066133,0.0
10,57.0,2359.0,4877164.274513258,64.0,3602.0,4964959.216708906,34.0,1128.0,4999997.884572004,0.0
11,54.0,2033.0,4484088.951421432,67.0,3957.0,4946871.121283949,46.0,1795.0,4983918.696864811,0.0
12,29.0,1018.0,3261557.780097261,70.0,3824.0,4444882.294793541,50.0,1587.0,4993176.352298567,0.0
