,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,84.0,1495.0,4668169.681745432,33.0,1998.0,2818392.400647589,50.0,1041.0,4940885.420824675,0.0
1,20.0,462.0,4487667.169980153,48.0,1995.0,4854199.847736075,46.0,1413.0,4862520.234864981,0.0
2,64.0,1374.0,4814405.120625298,30.0,1953.0,3063260.2228798415,63.0,1982.0,4988335.567656303,0.0
3,30.0,490.0,4658551.672935368,59.0,1990.0,4901298.031677434,43.0,716.0,4959260.645675083,0.0
4,88.0,1865.0,4693217.8166779,31.0,1921.0,3317838.8100970476,64.0,1959.0,4938640.728823781,0.0
5,58.0,1163.0,4948656.522168895,32.0,1901.0,3179866.0304473112,68.0,1514.0,4938135.5584942335,0.0
6,30.0,649.0,4179816.447487804,33.0,1978.0,4981124.094664531,38.0,696.0,4993482.797692681,0.0
7,30.0,608.0,4917027.803941602,45.0,1930.0,4055099.780792041,54.0,1565.0,4999143.730581965,0.0
8,39.0,736.0,4460488.85896034,35.0,1922.0,3698967.0397302234,32.0,598.0,4930308.97938837,0.0
9,70.0,1111.0,4978381.969111662,43.0,1996.0,4753781.684408337,76.0,1404.0,4891727.503670043,0.0
10,67.0,1290.0,4303585.67645811,41.0,1984.0,3865441.77830912,52.0,1224.0,4945101.794967285,0.0
11,50.0,943.0,4522278.5143946735,47.0,1877.0,4804218.674871671,62.0,1238.0,4940108.798507506,0.0
12,27.0,756.0,3609543.05323954,35.0,1878.0,3680520.457024929,45.0,1488.0,4984298.733473153,0.0
