,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,41.0,1790.0,4480135.54344146,28.0,2098.0,4833432.834929257,43.0,2054.0,4636936.0656151995,59.0
1,58.0,3535.0,4753706.127238518,45.0,2970.0,4698461.434782059,47.0,1808.0,4931032.137364122,90.0
2,34.0,2773.0,3828805.68944953,42.0,4677.0,4903585.061938564,31.0,2669.0,4782189.898658524,56.0
3,39.0,4288.0,4865347.116091968,31.0,3197.0,4954821.655810506,30.0,2247.0,4902448.565073853,60.0
4,28.0,2486.0,4290236.937994288,36.0,3838.0,4644632.834435782,37.0,2185.0,4921160.205602055,62.0
5,48.0,3425.0,4945081.745351157,48.0,3398.0,4951496.791388637,31.0,1767.0,4519566.210263604,65.0
6,49.0,3814.0,4804519.270257444,48.0,4273.0,4812331.728518052,27.0,930.0,4728722.890621643,66.0
7,33.0,2608.0,4864045.51901174,34.0,3320.0,4913987.275901499,22.0,960.0,4825654.477134642,49.0
8,30.0,2550.0,4144259.02644433,55.0,5135.0,4999083.545906451,30.0,2097.0,4927986.575120533,67.0
9,43.0,1910.0,4508005.7597996555,44.0,2266.0,4979383.443139755,40.0,1957.0,4875687.942241874,67.0
10,41.0,2235.0,4987080.951158643,36.0,2964.0,4936752.508130982,35.0,2074.0,4756347.0494903475,55.0
11,28.0,1215.0,4019587.774586979,46.0,2289.0,4998757.514398672,31.0,1385.0,4541497.827028142,58.0
12,45.0,3164.0,4949022.427883082,47.0,3623.0,4512690.399489008,40.0,2596.0,4742833.838012463,67.0
