,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,213.0,1336617.8535566858,26.0,1997.0,2005388.3500904203,34.0,920.0,2494831.597475899,0.0
1,20.0,396.0,2466851.171654799,43.0,1930.0,2484423.3199254815,28.0,547.0,2351617.2538459646,0.0
2,10.0,136.0,2441978.859921199,28.0,1923.0,1941810.3139210425,27.0,758.0,2369557.350055981,0.0
3,10.0,173.0,2739335.0658026347,29.0,1927.0,2416796.3937880294,23.0,884.0,2346049.7751488457,0.0
4,10.0,107.0,2536796.7816227125,37.0,1943.0,2179191.052389227,39.0,1492.0,2491772.049702105,0.0
5,10.0,180.0,2012825.5891192327,36.0,1946.0,2283117.508943089,37.0,724.0,2497813.6109384024,0.0
6,28.0,453.0,2059880.7584393788,31.0,1812.0,2354501.6647950523,24.0,370.0,2492273.200221336,0.0
7,10.0,267.0,1779789.0531821817,37.0,1866.0,1915179.8904065907,26.0,312.0,2472507.552062849,0.0
8,20.0,422.0,2037035.4529942896,40.0,1295.0,2476984.8715417623,13.0,208.0,2496827.7525419574,0.0
9,10.0,150.0,1992663.8209213892,28.0,1684.0,2463457.612067677,25.0,1256.0,2459151.8639304424,0.0
10,20.0,451.0,1733129.8001676647,32.0,1989.0,1313201.0919043531,25.0,805.0,2465311.0644479217,0.0
11,20.0,298.0,2256202.0738651813,32.0,535.0,2489288.708773842,36.0,562.0,2456391.2793583116,0.0
12,10.0,151.0,1098006.3977254368,35.0,1866.0,1911584.6005827843,24.0,416.0,2485829.9795401767,0.0
