,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,154.0,5886.0,9714056.664131507,134.0,8013.0,9929305.078830183,79.0,1448.0,9993105.25397047,0.0
1,287.0,10785.0,9867999.796347268,150.0,10238.0,9920930.004389483,90.0,2230.0,9956794.820881153,0.0
2,232.0,8899.0,9902924.075372772,119.0,9467.0,9972986.842273694,61.0,1399.0,9983815.781276261,0.0
3,177.0,6790.0,9425430.239730872,123.0,9329.0,9995022.098514318,96.0,2284.0,9975537.844270594,0.0
4,156.0,6296.0,9410526.380581873,107.0,7307.0,9967085.714158101,76.0,2113.0,9988256.951756805,0.0
5,229.0,8886.0,9952877.920736915,101.0,5758.0,9991830.447225546,90.0,1779.0,9968708.328951886,0.0
6,182.0,6230.0,9349405.608755143,116.0,7461.0,9974944.692000596,94.0,1857.0,9966625.698465155,0.0
7,187.0,6791.0,9952289.113608249,116.0,6772.0,9975569.738034816,102.0,2137.0,9840811.663877886,0.0
8,184.0,6171.0,8554334.99991555,77.0,3437.0,9978590.773899484,84.0,2414.0,9947696.100163573,0.0
9,224.0,7136.0,9684164.507222036,115.0,6357.0,9955949.270026555,66.0,1074.0,9965639.119628847,0.0
10,239.0,9672.0,9976202.720064132,107.0,8688.0,9990953.52854702,80.0,1870.0,9906055.259059832,0.0
11,162.0,5135.0,9768689.884207297,133.0,9585.0,9984690.523474257,97.0,1798.0,9989143.297027668,0.0
12,142.0,5351.0,9294150.089788824,139.0,8703.0,9990172.900787804,66.0,1675.0,9812304.562248528,0.0
