,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,42.0,1700.0,5762079.455045897,22.0,1998.0,4437046.062892937,43.0,1920.0,7637051.533070579,44.0
1,52.0,1905.0,3735206.456524373,35.0,1826.0,4665167.272723696,52.0,1905.0,7554919.435579673,52.0
2,32.0,1841.0,5042193.647717056,17.0,1923.0,2290462.7387240063,33.0,1942.0,7984809.759907741,33.0
3,24.0,1394.0,3826161.4832601896,19.0,1882.0,4348026.005089401,29.0,1986.0,5938104.474281783,29.0
4,36.0,1728.0,5019229.213975488,14.0,1888.0,2313635.1776062166,36.0,1728.0,5019229.213975488,37.0
5,31.0,1687.0,5112793.818802113,25.0,1872.0,4797071.052395318,32.0,1835.0,6021907.822727218,32.0
6,41.0,1978.0,4556657.696116657,38.0,1990.0,5311177.838476472,41.0,1978.0,7898879.938420751,41.0
7,31.0,1573.0,5669918.627585397,20.0,1975.0,2454937.1778500536,34.0,1916.0,8885620.176841613,34.0
8,29.0,1545.0,3343903.4024698767,28.0,1935.0,2248720.2082351977,30.0,1797.0,5493578.4920905065,34.0
9,45.0,1743.0,4609327.56118714,34.0,1998.0,3463310.1043722713,45.0,1743.0,7235093.793587722,47.0
10,38.0,1568.0,4243091.940747527,39.0,1985.0,9219943.782561665,41.0,1844.0,7392672.479873056,41.0
11,36.0,1648.0,6488623.044590861,35.0,1985.0,5448338.607226193,36.0,1648.0,9982347.140432954,41.0
12,34.0,1919.0,4819931.827647794,27.0,1783.0,2186190.086608102,34.0,1919.0,5299932.142702967,34.0
