,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,68.0,1256.0,4874088.693157305,46.0,3975.0,3524205.358611373,50.0,1041.0,4940885.420824675,0.0
1,30.0,752.0,4504371.995548328,61.0,3925.0,4838746.565493511,46.0,1413.0,4862520.234864981,0.0
2,47.0,1023.0,3692076.3280573837,58.0,3958.0,4306998.4422769165,63.0,1982.0,4988335.567656303,0.0
3,40.0,940.0,3470986.4329523738,65.0,2755.0,4936868.890477429,43.0,716.0,4959260.645675083,0.0
4,102.0,2596.0,4971144.918269279,65.0,3876.0,4900939.18524795,71.0,2496.0,4918367.955140778,0.0
5,69.0,1539.0,4956710.345266852,55.0,3917.0,4935451.284310132,72.0,2285.0,4999438.253546931,0.0
6,40.0,882.0,4092861.868292356,51.0,3436.0,4974266.911590055,38.0,696.0,4993482.797692681,0.0
7,30.0,743.0,3854979.280450801,69.0,3980.0,4985243.285188562,54.0,1565.0,4999143.730581965,0.0
8,50.0,1261.0,4555608.433527251,67.0,3617.0,4903782.725527281,32.0,598.0,4930308.97938837,0.0
9,67.0,1362.0,4997403.057519454,52.0,3811.0,4993832.578926491,84.0,2057.0,4980496.781266624,0.0
10,88.0,2232.0,4377421.332852969,62.0,3535.0,4966282.177348361,52.0,1224.0,4945101.794967285,0.0
11,50.0,943.0,4522278.5143946735,60.0,3854.0,4966387.065135231,62.0,1238.0,4940108.798507506,0.0
12,19.0,536.0,3231454.6921376474,70.0,3880.0,4890486.271703384,45.0,1488.0,4984298.733473153,0.0
