,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,278.0,2506474.926918344,12.0,1374.0,1902304.174780561,23.0,998.0,2434415.4912687065,27.0
1,10.0,222.0,1410899.212580022,28.0,1700.0,2368621.0509644705,34.0,1533.0,2419960.001924093,41.0
2,16.0,924.0,2168843.3513250314,17.0,1923.0,2290462.7387240063,18.0,1412.0,2264786.859374817,26.0
3,14.0,805.0,1648690.2593114641,21.0,1960.0,2290814.601413877,10.0,531.0,2341308.6373348264,23.0
4,16.0,939.0,1929985.3864288868,14.0,1888.0,2313635.1776062166,12.0,461.0,2491956.094909351,25.0
5,10.0,591.0,1956435.0288523196,25.0,1548.0,2432593.09448824,11.0,560.0,2337947.8880113494,25.0
6,20.0,1320.0,1962957.930714771,23.0,1516.0,2336059.7758430396,18.0,1284.0,2335694.7766917185,26.0
7,10.0,726.0,2227720.4129474447,20.0,1975.0,2454937.1778500536,8.0,1053.0,2357020.568955342,22.0
8,10.0,650.0,1329114.4086154404,28.0,1935.0,2248720.2082351977,16.0,950.0,2406071.5808863523,28.0
9,10.0,268.0,2197623.4309131666,13.0,704.0,2419436.681708911,11.0,332.0,2292500.998796816,30.0
10,10.0,696.0,2139404.34421774,15.0,459.0,2321189.1478106324,7.0,137.0,2415705.466234887,20.0
11,9.0,404.0,1327969.4300938218,25.0,1763.0,1854590.1944039033,16.0,628.0,2485230.9967669137,28.0
12,19.0,994.0,1592000.4025079408,27.0,1783.0,2186190.086608102,23.0,1368.0,2117883.497611005,29.0
