,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,273.0,1715924.525316216,14.0,1150.0,2407797.024778535,26.0,1730.0,2236944.2273083106,0.0
1,10.0,145.0,1454630.1216891208,28.0,1402.0,2336780.7679197686,25.0,465.0,2156760.4446146744,0.0
2,30.0,1653.0,2397376.76086449,29.0,1907.0,2464871.1469762865,17.0,926.0,2475474.661015307,0.0
3,10.0,467.0,2299997.905824072,15.0,1833.0,2196862.5991840498,12.0,468.0,2490441.418309042,0.0
4,10.0,164.0,1438422.122535062,37.0,1862.0,2376239.3077987246,21.0,1154.0,2275057.8800797923,0.0
5,31.0,1311.0,1904973.7265101715,14.0,1272.0,2420283.3234993224,18.0,820.0,2468267.1861070567,0.0
6,8.0,158.0,1414189.568025214,19.0,1954.0,2099268.822578023,26.0,1365.0,2350673.864317143,0.0
7,10.0,323.0,2177632.170521649,29.0,1637.0,2246265.4831997263,15.0,265.0,2470973.385600928,0.0
8,20.0,1119.0,1657383.2160735473,28.0,1735.0,1551178.9909449844,16.0,629.0,2476784.2719593397,0.0
9,10.0,260.0,1606742.0321626377,14.0,1333.0,2351091.2959464397,28.0,1240.0,2379605.970511241,0.0
10,10.0,252.0,992303.963678952,21.0,1664.0,2325280.2589272982,29.0,1209.0,2458169.973030019,0.0
11,20.0,452.0,2005464.3062086513,29.0,1969.0,2356739.5777526945,36.0,1651.0,2173925.2342915004,0.0
12,20.0,731.0,2021006.979559908,29.0,1301.0,2044253.568756672,29.0,817.0,2458351.952859997,0.0
