,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,122.0,14643.0,9894634.778768986,101.0,9136.0,9884806.364190362,76.0,4780.0,9756405.043896845,0.0
1,137.0,11956.0,9727795.456134915,97.0,5100.0,9698170.860468816,80.0,3153.0,9876510.939889891,0.0
2,126.0,11954.0,9482679.875533607,83.0,6788.0,9911774.148445306,73.0,5079.0,9435923.550054256,0.0
3,128.0,7931.0,9847666.19761208,86.0,4848.0,9928157.638379883,52.0,1578.0,9693457.437263891,0.0
4,135.0,11112.0,8835450.416063169,75.0,4629.0,9923122.2519853,78.0,3566.0,9914695.357420195,0.0
5,120.0,11740.0,9671029.88431688,83.0,7042.0,9922600.949188482,75.0,4805.0,9587046.820430262,0.0
6,137.0,13613.0,9673735.93343387,92.0,7917.0,9468529.22518002,61.0,3973.0,9924220.730147658,0.0
7,129.0,8743.0,9616669.875518303,71.0,4240.0,9917362.995542584,64.0,2329.0,9935725.32312907,0.0
8,139.0,11951.0,9638752.683643844,103.0,8302.0,9788819.68599318,75.0,4170.0,9850149.857232146,0.0
9,139.0,14119.0,9955336.006681914,103.0,7015.0,9669966.447401965,58.0,2660.0,9976943.197119098,0.0
10,118.0,7877.0,9622967.872903096,86.0,4317.0,9913473.687832428,82.0,3881.0,9890790.461818412,0.0
11,136.0,10770.0,9655305.812899841,77.0,6600.0,9398527.502565833,84.0,5064.0,9984917.518119156,0.0
12,137.0,12469.0,9890560.523362461,71.0,4253.0,9717228.221163623,88.0,5514.0,9778149.206962535,0.0
