,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,34.0,1560.0,5519244.102072736,28.0,1980.0,3956756.0116468263,37.0,1873.0,5872559.501966917,0.0
1,50.0,1602.0,5671437.651973817,44.0,1910.0,4575362.17753148,57.0,1944.0,6927795.514351356,0.0
2,32.0,1756.0,2520962.0459756334,29.0,1898.0,3178203.102070852,34.0,1950.0,5120251.431989312,0.0
3,66.0,1807.0,7197343.194705169,37.0,1898.0,6014481.386755933,52.0,1578.0,9693457.437263891,0.0
4,57.0,1897.0,4282706.21192607,28.0,1921.0,2895872.6309570516,57.0,1897.0,7827591.846872734,0.0
5,45.0,1957.0,3761744.5189227946,24.0,1927.0,3255622.1816158216,45.0,1957.0,5559785.202311759,0.0
6,44.0,1815.0,5244133.425806916,19.0,1954.0,2099268.822578023,44.0,1815.0,8835393.869928876,0.0
7,61.0,1990.0,5918867.6926047215,39.0,1960.0,3682955.1770389015,54.0,1687.0,9372680.661296846,0.0
8,41.0,1986.0,5283350.007515508,33.0,1973.0,3932944.5925017493,41.0,1986.0,5283350.007515508,0.0
9,46.0,1617.0,5164612.3274343,24.0,1975.0,4438926.581193466,49.0,1872.0,9525478.390420927,0.0
10,41.0,1513.0,6031489.188621011,47.0,1850.0,5406911.531342474,49.0,1990.0,9413453.571606226,0.0
11,41.0,1421.0,4953737.71372073,34.0,1985.0,3492229.3651529024,46.0,1989.0,6993056.661340843,0.0
12,54.0,1975.0,3803777.353965072,43.0,1968.0,6127828.783381529,54.0,1975.0,5290439.740210482,0.0
