,Unnamed: 0,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf
0,0,0.0,10.0,14.846153846153848,9.998717866524636,5.805124104257254,19.384615384615387,7.858524687014112,4.562556089038129,18.53846153846154,8.540251602610866,4.958357771121914,24.384615384615387,10.563604668376398,6.133089952817218
1,1,1.0,15.0,13.384615384615385,7.533685038306968,4.373958460832049,24.0,8.13428956127495,4.722661548562961,18.23076923076923,7.3047227434704425,4.241025963439405,30.76923076923077,10.337261453546311,6.001678058833862
2,2,2.0,20.0,14.923076923076925,4.9575117828324995,2.8782661469038255,27.461538461538463,5.285442028430302,3.0686581350214457,18.76923076923077,4.0446228945322416,2.3482548633848883,36.769230769230774,5.761276567941144,3.344921411156134
3,3,3.0,25.0,15.230769230769232,6.622610841577086,3.8450007633746073,26.538461538461537,7.922703501282298,4.599817464612913,23.84615384615385,6.618737969408692,3.842752224724196,43.846153846153854,6.81721049802329,3.957982764806826
4,4,4.0,50.0,17.846153846153847,8.13271330129285,4.721746392746102,30.07692307692308,5.345738777467815,3.103665634574753,28.153846153846153,7.570184430229709,4.3951495277938255,,,
5,5,5.0,100.0,23.615384615384613,8.85568048898993,5.141491634477396,42.769230769230774,9.636336148089397,5.594730044067434,31.153846153846153,12.164471175285795,7.062531994388496,,,
6,6,6.0,150.0,25.76923076923077,15.31423001739366,8.891240556926745,43.615384615384606,12.359466422803626,7.1757436707946445,37.846153846153854,8.335128011875941,4.8392657118376174,,,
7,7,7.0,200.0,26.615384615384613,8.836840136029597,5.130553173310399,46.92307692307693,10.111557236330603,5.8706371584622214,34.769230769230774,9.488184284974713,5.508715020627574,,,
