,Unnamed: 0,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf
0,0,0.0,10.0,34.153846153846146,11.253489487311287,6.533628006297878,35.384615384615394,11.087068003898818,6.437005881569424,31.615384615384613,10.112191169890442,5.8710052119504645,43.69230769230769,10.81961656271157,6.281727091960564
1,1,1.0,15.0,40.846153846153854,16.8910536174536,9.806723602959654,39.53846153846154,9.161653640904431,5.319135622751246,34.153846153846146,8.08131748588634,4.691906658206418,60.0,11.452801695072985,6.64934605305104
2,2,2.0,20.0,41.153846153846146,9.813648266964346,5.697675128527117,46.769230769230774,6.989919481580197,4.058255329434799,38.846153846153854,9.361678569627653,5.4352674659219655,73.92307692307692,7.23949282824815,4.203154332473264
3,3,3.0,25.0,46.53846153846154,16.018819060797338,9.300315689764744,50.615384615384606,7.5887906539674415,4.405952056613118,42.53846153846154,10.674075952320065,6.197228127512264,93.15384615384615,11.660804387963937,6.770109681185232
4,4,4.0,50.0,44.230769230769226,9.773721963798694,5.674494441963613,57.30769230769231,11.771325437863936,6.834276749340072,48.769230769230774,10.56057010893072,6.131328127509308,,,
5,5,5.0,100.0,64.53846153846153,18.127398161417545,10.524528986523963,68.76923076923077,8.506407841090994,4.9387085282489345,61.0,14.089002803605373,8.17988974906296,,,
6,6,6.0,150.0,64.76923076923077,15.006408887282387,8.712523656813849,79.46153846153847,10.477081214213754,6.082855573164927,57.30769230769231,13.412584981927829,7.787170457090948,,,
7,7,7.0,200.0,68.0,22.487033300697234,13.055675816612105,76.38461538461539,14.947343473777435,8.678231054477964,56.230769230769226,10.369457122995447,6.0203704411239585,,,
