,Unnamed: 0,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf
0,0,0.0,10.0,53.0,8.698658900466592,5.0503269651074,51.07692307692307,9.21467614245104,5.349919789871988,49.230769230769226,8.308167127931469,4.8236125771710086,53.0,8.698658900466592,5.0503269651074
1,1,1.0,15.0,77.84615384615384,7.278348643364028,4.2257135077526184,63.846153846153854,9.326004448549172,5.414555540359569,60.92307692307693,11.018632238633632,6.397272976227201,78.69230769230771,7.442945377835034,4.321276207242186
2,2,2.0,20.0,106.30769230769229,9.750082182428132,5.6607694957769565,76.61538461538461,8.32204363461345,4.8316690944663065,64.92307692307692,10.927500007332714,6.344362801176567,107.07692307692308,9.384930637832284,5.4487673109431425
3,3,3.0,25.0,121.23076923076924,16.238605472524654,9.427920790092466,76.0,11.343133018115704,6.585673861417535,72.15384615384616,8.668392333127617,5.032754594133631,128.76923076923077,14.646693859900296,8.503677842380933
4,4,4.0,50.0,151.23076923076925,20.55948218444005,11.936564986949113,97.76923076923076,16.897503988034476,9.810468603292726,78.0,15.737428845483837,9.136944231201294,,,
5,5,5.0,100.0,170.0769230769231,33.50736620123387,19.45393617477548,112.07692307692308,15.024765879826207,8.723181485279499,83.46153846153847,12.751571044485619,7.403394457735788,,,
6,6,6.0,150.0,181.38461538461542,30.595583726899925,17.763393561836942,121.0,15.313392831113555,8.89075449758201,94.84615384615385,19.051885968962733,11.061274450023868,,,
7,7,7.0,200.0,186.84615384615384,41.210528901091436,23.92629113717243,122.92307692307692,11.528671060024935,6.693394808615169,94.69230769230771,14.87382833136006,8.635549129557987,,,
