,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,14.0,909.0,2206957.0212389063,33.0,1777.0,2452958.0782545013,22.0,316.0,2165437.091737063,0.0
1,30.0,1462.0,2185590.7520452146,53.0,3906.0,2460243.017305664,34.0,1626.0,2479221.2214354076,0.0
2,16.0,1324.0,2596502.360038612,42.0,3374.0,2470579.533482625,28.0,1206.0,2442529.5233679637,0.0
3,17.0,1336.0,1895282.9658711515,31.0,1993.0,2465724.055182517,35.0,273.0,2492860.541519228,0.0
4,30.0,2500.0,2367681.7741750907,50.0,4187.0,2408390.552559236,37.0,702.0,2483506.76071569,0.0
5,40.0,3328.0,1404387.8849963422,44.0,3455.0,2489151.6632545814,35.0,1097.0,2412372.1509006596,0.0
6,17.0,921.0,602307.8086157822,65.0,4381.0,2465154.6891973265,30.0,419.0,2419275.129386529,0.0
7,20.0,1371.0,2415149.7657976598,27.0,2331.0,2489141.822448125,20.0,194.0,2484556.143577004,0.0
8,18.0,1153.0,2323172.030308342,40.0,2813.0,2499005.3652513833,26.0,487.0,2477449.4512738436,0.0
9,40.0,1341.0,2467945.0429585692,45.0,3225.0,2475558.4229177185,33.0,432.0,2490070.5121422308,0.0
10,10.0,787.0,2351142.5819625296,45.0,1031.0,2404158.7237072135,11.0,65.0,2489923.21232077,0.0
11,10.0,599.0,1407048.4948225983,37.0,2412.0,2457230.2632527454,29.0,963.0,2488796.3601459623,0.0
12,32.0,1130.0,2213653.1161539536,71.0,3622.0,2466682.252166968,30.0,489.0,2433841.117260933,0.0
