,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,20.0,580.0,1793517.84538397,50.0,2556.0,2443128.7073443825,48.0,1065.0,2472800.2998448974,0.0
1,10.0,467.0,1127165.4487374662,43.0,2531.0,2499291.7844957593,19.0,598.0,2478953.210200329,0.0
2,10.0,394.0,1886156.7158441267,35.0,2843.0,2447442.3852773877,21.0,1138.0,2495395.0143888625,0.0
3,40.0,1281.0,1949957.2720280099,61.0,4118.0,2458149.3682084098,41.0,1689.0,2435026.656846054,0.0
4,20.0,696.0,2129130.249925416,73.0,5282.0,2493844.3036571117,29.0,1270.0,2494726.7927921973,0.0
5,62.0,2812.0,2261157.5881684744,52.0,3040.0,2369758.69871993,38.0,718.0,2483556.0608537006,0.0
6,38.0,921.0,2438672.0083153523,40.0,2082.0,2497715.3522373755,50.0,1088.0,2499551.354320591,0.0
7,20.0,971.0,2350593.7429289063,47.0,3782.0,2463041.765907754,39.0,951.0,2497361.7663840754,0.0
8,30.0,1128.0,2467388.806742239,41.0,1826.0,2449400.9060971895,31.0,1177.0,2405104.185851912,0.0
9,10.0,317.0,2275559.1143885595,58.0,3388.0,2473854.2412937963,37.0,648.0,2462168.444463932,0.0
10,27.0,1264.0,2478038.2455948195,44.0,2526.0,2466387.261378686,46.0,782.0,2427720.1339372387,0.0
11,10.0,248.0,1231140.9320166637,45.0,2978.0,2483315.8237305977,17.0,353.0,2398378.4517931715,0.0
12,17.0,814.0,2710038.3021433,40.0,3708.0,2391614.675191007,31.0,876.0,2422644.3596993475,0.0
