,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,90.0,2769.0,4999617.673973524,56.0,4032.0,4918055.650185355,66.0,1157.0,4999431.876569177,0.0
1,46.0,1878.0,4523885.038694948,96.0,4215.0,4875218.994411853,58.0,834.0,4998975.3912225375,0.0
2,60.0,2813.0,4694358.233006866,75.0,5365.0,4998259.298566702,41.0,585.0,4917143.152560978,0.0
3,73.0,3025.0,4937516.210356634,95.0,4031.0,4899930.211180694,65.0,806.0,4997152.68095229,0.0
4,80.0,2626.0,4271218.648683849,75.0,2769.0,4986542.045599689,53.0,714.0,4998172.50087946,0.0
5,109.0,4763.0,4936749.762405666,106.0,5131.0,4994060.870988361,57.0,748.0,4810215.220760209,0.0
6,58.0,1933.0,4854800.44356364,79.0,3037.0,4809622.527885938,46.0,1042.0,4919347.923640438,0.0
7,66.0,1762.0,4328791.805985122,54.0,2773.0,4989927.579638786,55.0,793.0,4991738.623687697,0.0
8,47.0,1889.0,4492907.777974671,69.0,2486.0,4988772.581659149,67.0,978.0,4988538.032888861,0.0
9,30.0,1117.0,3158825.963280848,73.0,3138.0,4971222.283191764,71.0,1741.0,4988768.705020169,0.0
10,55.0,1832.0,4472934.94648041,69.0,3128.0,4997286.9011888085,38.0,614.0,4973365.4447372,0.0
11,100.0,3414.0,4906373.261285949,72.0,3091.0,4923543.646620308,64.0,862.0,4894315.123016722,0.0
12,70.0,3692.0,4767482.451323593,74.0,3300.0,4995454.782798921,50.0,638.0,4966721.555376598,0.0
