,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,70.0,1488.0,4539099.771185779,46.0,2294.0,4988082.0706320945,48.0,909.0,4966108.556076955,0.0
1,80.0,4025.0,4436496.12745215,70.0,3053.0,4928808.207238873,46.0,618.0,4985269.320347746,0.0
2,70.0,3311.0,4722643.135388396,40.0,1436.0,4967217.492998992,70.0,1762.0,4935662.992878038,0.0
3,50.0,3006.0,4604304.714580166,41.0,3331.0,4852824.808994323,31.0,567.0,4866035.266559987,0.0
4,70.0,3527.0,4762432.006116944,54.0,3830.0,4872742.565138768,55.0,1157.0,4968079.919582299,0.0
5,76.0,3779.0,4440606.2536116475,68.0,3766.0,4964731.425054604,48.0,961.0,4986290.999885555,0.0
6,62.0,2646.0,4885167.904460633,61.0,2449.0,4968332.023783512,64.0,1154.0,4968357.715683851,0.0
7,40.0,1777.0,4960649.463424902,53.0,1851.0,4986508.845481169,43.0,709.0,4949147.152844887,0.0
8,73.0,3390.0,4932086.039704338,75.0,3237.0,4877784.007342826,52.0,751.0,4953430.553573357,0.0
9,49.0,3271.0,4977447.3208461525,65.0,2919.0,4981430.607695569,68.0,1727.0,4987137.986321869,0.0
10,69.0,2642.0,4388567.960439759,73.0,4635.0,4939707.754199832,25.0,369.0,4981386.674280742,0.0
11,31.0,1240.0,3528352.144018388,58.0,2027.0,4968309.353394483,52.0,1476.0,4985156.264524142,0.0
12,60.0,2272.0,4552018.124403964,67.0,2715.0,4997665.425809303,58.0,1455.0,4888032.180958104,0.0
