,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,37.0,3264.0,4124938.1078995448,34.0,4104.0,4822915.102556062,24.0,1245.0,4565984.835398931,47.0
1,44.0,1863.0,4794443.615456343,44.0,1863.0,4736440.03190995,22.0,590.0,4507644.26478391,47.0
2,37.0,1576.0,3831898.7323995335,29.0,1231.0,4611731.757160639,30.0,837.0,4744721.885327628,47.0
3,51.0,3115.0,4848748.035000584,32.0,2245.0,4938002.092518481,33.0,1597.0,4933800.562524468,53.0
4,59.0,2995.0,4482119.43013183,49.0,3192.0,4670206.057642707,46.0,2536.0,4924646.554656221,65.0
5,39.0,2317.0,4200158.105282036,35.0,2127.0,4533708.745251942,27.0,1372.0,4855746.061009939,43.0
6,48.0,2276.0,4731316.632121193,35.0,1832.0,3974023.5637014196,36.0,937.0,4783888.053129537,58.0
7,43.0,3176.0,4317859.912752731,37.0,3009.0,4933322.064898119,34.0,2200.0,4786578.083001932,47.0
8,42.0,2666.0,4843060.618874278,34.0,1541.0,4811190.264518279,37.0,1724.0,4414948.927399325,42.0
9,63.0,3411.0,4902975.887520573,48.0,3016.0,4901177.380498268,40.0,1414.0,4786073.492490185,64.0
10,33.0,1667.0,4983040.209815249,34.0,1875.0,4881212.362719031,24.0,1322.0,4914565.309455556,44.0
11,44.0,2894.0,4813576.321689577,41.0,2235.0,4159707.0362130213,40.0,2139.0,4881773.394339713,56.0
12,37.0,2040.0,4582310.7045864295,43.0,2168.0,4887909.183387952,45.0,2008.0,4957605.796664637,50.0
