,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,27.0,2679.0,4341298.0230210265,26.0,2298.0,4925127.908308278,23.0,1515.0,4777327.634603127,42.0
1,36.0,2729.0,4711811.115133289,33.0,2729.0,4794833.773185466,32.0,2500.0,4839269.416679644,38.0
2,46.0,3137.0,4991769.029774723,36.0,2937.0,4978695.01437491,23.0,1716.0,4551660.065197797,49.0
3,37.0,2447.0,3931984.5033602603,39.0,3750.0,4958008.485460106,30.0,1923.0,4242758.762583465,50.0
4,30.0,2450.0,4319127.027799003,29.0,2000.0,4507609.987023606,29.0,2000.0,4490531.836671225,39.0
5,53.0,4954.0,4343507.701326136,49.0,5427.0,4602478.641505646,37.0,3259.0,4573096.435315314,56.0
6,26.0,1529.0,3193649.7639911924,36.0,2043.0,4273682.329404769,29.0,1237.0,4456974.80525857,55.0
7,30.0,2345.0,4503762.7727000555,35.0,2304.0,4681707.6623824565,34.0,1981.0,4894955.006102993,45.0
8,31.0,2884.0,4506544.693829751,31.0,3149.0,4860939.285062863,29.0,2526.0,4577004.633115441,39.0
9,44.0,2746.0,4156711.1875117337,43.0,2458.0,4563919.853971854,39.0,1808.0,4948867.979870656,52.0
10,20.0,787.0,2688816.9898013673,33.0,2271.0,4611223.920160516,49.0,3473.0,4989990.618713795,60.0
11,37.0,1840.0,3912326.29403313,36.0,2507.0,4513025.442528262,27.0,1032.0,4737336.17776608,50.0
12,42.0,1821.0,4955774.783584635,45.0,2779.0,4856881.64220624,33.0,1146.0,4931943.563399121,54.0
