,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,80.0,2032.0,4110276.5721222204,56.0,4032.0,4918055.650185355,66.0,1157.0,4999431.876569177,0.0
1,50.0,1494.0,4261549.231371455,96.0,4215.0,4875218.994411853,58.0,834.0,4998975.3912225375,0.0
2,30.0,713.0,4294682.723803921,75.0,5365.0,4998259.298566702,41.0,585.0,4917143.152560978,0.0
3,83.0,1984.0,4295751.243097364,95.0,4031.0,4899930.211180694,65.0,806.0,4997152.68095229,0.0
4,60.0,1762.0,4936994.563943638,75.0,2769.0,4986542.045599689,53.0,714.0,4998172.50087946,0.0
5,70.0,2428.0,4426179.772696632,106.0,5131.0,4994060.870988361,57.0,748.0,4810215.220760209,0.0
6,68.0,2030.0,4666417.217984845,79.0,3037.0,4809622.527885938,46.0,1042.0,4919347.923640438,0.0
7,66.0,1722.0,4941054.692658115,54.0,2773.0,4989927.579638786,55.0,793.0,4991738.623687697,0.0
8,65.0,1568.0,4684288.728984799,69.0,2486.0,4988772.581659149,67.0,978.0,4988538.032888861,0.0
9,43.0,1005.0,4876211.750020557,73.0,3138.0,4971222.283191764,71.0,1741.0,4988768.705020169,0.0
10,48.0,1270.0,4386149.942560462,69.0,3128.0,4997286.9011888085,38.0,614.0,4973365.4447372,0.0
11,70.0,1317.0,4627320.294185478,72.0,3091.0,4923543.646620308,64.0,862.0,4894315.123016722,0.0
12,90.0,2634.0,4916558.617005,74.0,3300.0,4995454.782798921,50.0,638.0,4966721.555376598,0.0
