,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,48.0,1960.0,4896010.977876602,53.0,2069.0,4871141.040662505,28.0,353.0,4992943.204168381,0.0
1,70.0,2444.0,3939862.0633048825,48.0,1283.0,4903004.048314686,38.0,749.0,4995306.24595576,0.0
2,80.0,2668.0,4355081.45759388,46.0,1089.0,4972451.515237637,55.0,759.0,4917725.684542578,0.0
3,90.0,4153.0,4785492.474884291,55.0,2281.0,4993044.012794054,57.0,1023.0,4916419.337050212,0.0
4,80.0,4359.0,4717089.852971708,54.0,2692.0,4980837.5666378345,75.0,1313.0,4980127.627479846,0.0
5,130.0,5954.0,4846194.680553083,65.0,2740.0,4996777.723235196,76.0,1644.0,4932912.054211375,0.0
6,50.0,2302.0,3125311.5297071603,47.0,2512.0,4835792.379878327,61.0,1142.0,4996311.290574227,0.0
7,54.0,1681.0,4986900.893394586,76.0,2809.0,4985937.020514144,46.0,754.0,4848581.952464819,0.0
8,70.0,3748.0,4841954.224720667,79.0,3720.0,4918169.186886497,52.0,1015.0,4998364.97096143,0.0
9,70.0,2922.0,4344119.451040683,58.0,3520.0,4965924.7445284,63.0,1558.0,4990889.250362594,0.0
10,90.0,2882.0,4233832.892127283,61.0,2386.0,4920389.9930749275,47.0,548.0,4993384.348755545,0.0
11,76.0,2377.0,4628148.51722789,70.0,2945.0,4963160.665222682,48.0,805.0,4933886.755583969,0.0
12,40.0,1557.0,3297953.234215438,37.0,1630.0,4989766.895206186,57.0,1246.0,4987032.0435505295,0.0
