,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,19.0,1295.0,2224103.3038331005,41.0,4723.0,2495262.9174597287,8.0,231.0,2343983.2955244845,44.0
1,20.0,1823.0,2253351.682282206,20.0,1038.0,2284361.62543049,32.0,1329.0,2293787.3132460336,44.0
2,18.0,1352.0,2388310.8629789506,14.0,1169.0,2340774.663705022,19.0,655.0,1913679.759399598,26.0
3,30.0,2066.0,2400880.1739122467,24.0,2456.0,2430323.6800181596,24.0,1541.0,2367073.9790847553,41.0
4,20.0,705.0,2314743.719121295,35.0,3013.0,2208937.1099297465,24.0,1757.0,2440365.787971087,38.0
5,10.0,490.0,1215176.046868799,33.0,2100.0,2391384.7219686587,13.0,430.0,2497496.0481607663,36.0
6,19.0,1321.0,1154144.4924665813,22.0,1728.0,2471417.6852903585,35.0,1717.0,2364692.0956255677,39.0
7,24.0,1367.0,2192121.8284093686,16.0,1369.0,2472838.9022182603,17.0,306.0,2315223.4301607423,44.0
8,11.0,947.0,1709352.0537492065,18.0,655.0,2263322.6727550053,16.0,831.0,2292681.181559492,30.0
9,35.0,2600.0,2290537.4953242764,30.0,2176.0,2452280.374883905,15.0,615.0,2383289.783168321,45.0
10,10.0,331.0,2038369.8179258518,19.0,608.0,2266396.528733314,22.0,725.0,2187632.3377467436,35.0
11,29.0,772.0,1688726.8756059464,43.0,1753.0,2415598.8818787723,38.0,1021.0,2370678.2073489465,56.0
12,30.0,1129.0,2473997.3556100484,30.0,1129.0,2385519.3024419597,20.0,527.0,2067872.2663566882,41.0
