,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,160.0,12404.0,9400331.323191974,105.0,8388.0,9971034.930461528,68.0,2971.0,9966861.154431587,0.0
1,170.0,10034.0,9865585.197978782,88.0,6160.0,9963821.817167025,96.0,3759.0,9956900.333641427,0.0
2,143.0,9860.0,9731418.853401653,91.0,6016.0,9820237.486671513,67.0,1918.0,9891004.160774678,0.0
3,166.0,11011.0,9866857.745071447,91.0,6919.0,9931748.952743128,72.0,1978.0,9987456.575679196,0.0
4,150.0,11074.0,9823189.460410355,67.0,4403.0,9961664.112542536,59.0,2948.0,9924157.022332756,0.0
5,159.0,11090.0,9976173.269477325,94.0,6371.0,9940524.261237064,99.0,4674.0,9926618.267642638,0.0
6,139.0,8955.0,9271662.861360302,94.0,7371.0,9884204.62780071,59.0,1940.0,9965668.677870076,0.0
7,198.0,12968.0,9821264.059956022,109.0,5928.0,9948389.533494597,57.0,1187.0,9907543.509663116,0.0
8,152.0,10198.0,9593025.460853275,86.0,5683.0,9825937.822696432,71.0,2416.0,9995287.236862764,0.0
9,160.0,11230.0,9973917.812380837,92.0,8281.0,9952105.326632094,71.0,3668.0,9966779.813815098,0.0
10,211.0,12455.0,9972035.796751948,101.0,4155.0,9898477.765323322,79.0,1972.0,9956400.904378032,0.0
11,168.0,12416.0,9306126.843900405,103.0,7182.0,9931262.144718282,98.0,4394.0,9921986.628673408,0.0
12,158.0,9771.0,9723971.298360132,83.0,4142.0,9984421.096119175,93.0,2472.0,9908806.327812992,0.0
