,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,50.0,2719.0,3395850.168953061,61.0,4176.0,4997770.72916284,68.0,1507.0,4841115.254560127,0.0
1,73.0,4112.0,4532458.122424696,78.0,3716.0,4969933.754612468,29.0,645.0,4972840.705620125,0.0
2,48.0,2326.0,3406534.7063139784,78.0,5528.0,4901376.025983399,38.0,894.0,4992333.219977177,0.0
3,70.0,3751.0,4046114.9727767296,69.0,4680.0,4988446.3401768925,68.0,1329.0,4943925.87309501,0.0
4,73.0,4437.0,4685251.202708639,109.0,6993.0,4986221.298935165,58.0,1661.0,4950860.350292674,0.0
5,102.0,4239.0,4856626.792455382,103.0,5422.0,4996010.740125149,72.0,1757.0,4994137.633268463,0.0
6,88.0,3865.0,4461608.224902699,88.0,3681.0,4975309.287874153,72.0,1726.0,4981978.431755739,0.0
7,60.0,2626.0,4432208.328637868,70.0,5335.0,4997967.109777735,49.0,1239.0,4992736.291275577,0.0
8,90.0,3203.0,4981940.664652077,78.0,4720.0,4997921.790638659,42.0,798.0,4932092.054086223,0.0
9,60.0,2296.0,3348503.399653767,69.0,3894.0,4967422.569497727,63.0,1538.0,4994397.1366554685,0.0
10,86.0,3608.0,4559220.506759485,90.0,3809.0,4992852.715061252,55.0,896.0,4934254.254249066,0.0
11,36.0,2470.0,4480812.318753276,77.0,5800.0,4974172.838178066,43.0,837.0,4984402.541073991,0.0
12,47.0,1792.0,3795798.4414330814,83.0,5526.0,4932614.832893941,47.0,667.0,4981751.510238656,0.0
