,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,232.0,13398.0,9931814.849099077,131.0,8964.0,9949685.465931084,82.0,1656.0,9950015.40728463,0.0
1,190.0,8775.0,9672808.188490313,146.0,6737.0,9996968.651145594,75.0,1195.0,9959888.147768125,0.0
2,140.0,7493.0,9615695.499666825,140.0,7378.0,9990593.030415343,79.0,1114.0,9927262.10824603,0.0
3,196.0,9471.0,8987179.26515617,104.0,6021.0,9953363.517658697,92.0,456.0,9987548.590759126,0.0
4,110.0,5819.0,9178393.326052228,110.0,7008.0,9925883.607931804,43.0,375.0,9996815.219943326,0.0
5,162.0,8929.0,9996142.302620582,118.0,6940.0,9984222.112842279,59.0,849.0,9986608.939305289,0.0
6,170.0,10145.0,9701402.472584277,109.0,8133.0,9941530.553623483,71.0,688.0,9995677.664975636,0.0
7,170.0,7691.0,9696196.985069577,113.0,5135.0,9891745.939313876,92.0,1096.0,9758336.543933736,0.0
8,186.0,10016.0,9727498.49752272,114.0,8304.0,9929497.104064912,124.0,2611.0,9990793.887755675,0.0
9,180.0,9800.0,9973746.503318919,116.0,7974.0,9982475.421113456,86.0,1026.0,9815254.380896809,0.0
10,205.0,11987.0,9975101.106783476,111.0,6794.0,9947050.410806866,53.0,655.0,9951325.040509505,0.0
11,160.0,7929.0,9731766.498777037,135.0,9003.0,9959399.697475782,76.0,876.0,9807938.586948793,0.0
12,174.0,7301.0,9807445.622506268,95.0,6329.0,9993198.195879532,59.0,918.0,9886818.77826382,0.0
