,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,697.0,2092048.9288874334,30.0,2375.0,2491045.6231392906,25.0,1357.0,2332110.48078753,0.0
1,40.0,1893.0,2162487.5131431795,45.0,3004.0,2479641.7144542118,33.0,585.0,2480329.3717200956,0.0
2,10.0,758.0,1463747.985516111,48.0,1108.0,2498043.1636702497,21.0,114.0,2491071.9154798673,0.0
3,30.0,1352.0,2343576.0288510434,28.0,3296.0,2289963.424472907,34.0,1404.0,2476487.5039530303,0.0
4,20.0,1134.0,1740771.0497690202,72.0,4517.0,2455321.5597574543,24.0,383.0,2470060.9418630432,0.0
5,20.0,1358.0,2346032.697097661,28.0,1093.0,2476558.110036923,19.0,1114.0,2371695.024403748,0.0
6,20.0,810.0,2443065.299495102,30.0,2524.0,2497051.3800050877,31.0,1169.0,2426474.1255156687,0.0
7,20.0,738.0,1713547.4903984393,50.0,3076.0,2495046.4474637043,27.0,696.0,2327441.286733759,0.0
8,40.0,927.0,2411318.348512904,42.0,2592.0,2496707.563775211,22.0,88.0,2499839.9931287277,0.0
9,10.0,803.0,2132771.349491255,36.0,1577.0,2467509.3611161076,36.0,202.0,2406929.6889483524,0.0
10,10.0,569.0,2085473.0147166257,58.0,4087.0,2494190.0457660006,30.0,454.0,2419413.417431356,0.0
11,10.0,670.0,1652939.9029220394,39.0,2572.0,2478692.907627602,29.0,313.0,2484096.0286420067,0.0
12,30.0,1410.0,2047836.814691093,43.0,3217.0,2487579.1895766635,29.0,1162.0,2496331.5229182197,0.0
