,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,30.0,1773.0,4599835.148946688,77.0,4719.0,4882651.480246066,46.0,2161.0,4661328.891990187,84.0
1,55.0,3315.0,4825896.244911763,45.0,3431.0,4992247.238632596,32.0,1081.0,4807681.13005413,82.0
2,46.0,3370.0,4549191.548376182,45.0,3706.0,4985722.47311792,48.0,1786.0,4971611.528278004,87.0
3,61.0,3715.0,4732386.448732706,32.0,1846.0,4733623.945998715,55.0,2527.0,4829265.211115259,86.0
4,43.0,3291.0,4921583.50773633,45.0,2676.0,4787107.5751771275,45.0,2676.0,4943316.788990415,69.0
5,37.0,2136.0,3526663.907245782,53.0,4534.0,4807470.014790375,19.0,543.0,4966440.771440561,85.0
6,37.0,1332.0,4755650.432722846,41.0,2082.0,4762301.417859973,29.0,1412.0,4974379.626675829,68.0
7,46.0,2545.0,4041975.42530127,51.0,3509.0,4607233.972969434,45.0,1968.0,4991581.175919248,79.0
8,35.0,2670.0,4214813.7834766675,38.0,4466.0,4660225.43035939,38.0,2489.0,4995931.203298773,66.0
9,48.0,1875.0,4416935.346176237,50.0,2639.0,4946278.656438549,51.0,1371.0,4916758.5952102095,79.0
10,65.0,4494.0,4915740.959360712,37.0,3282.0,4827756.209564492,29.0,1526.0,4883897.824566115,74.0
11,49.0,2534.0,4348344.269303156,56.0,5365.0,4729997.559099529,50.0,2678.0,4989036.010906501,95.0
12,38.0,2228.0,4750288.63874125,37.0,3995.0,4782585.929403926,33.0,1946.0,4804619.286679885,55.0
