,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,63.0,3494.0,4266140.269840571,56.0,3373.0,4760252.41707603,36.0,1121.0,4812855.206914848,0.0
1,40.0,2767.0,3712549.68345356,52.0,3333.0,4846264.828532455,32.0,752.0,4951331.459741888,0.0
2,80.0,3394.0,4884784.858454585,39.0,2857.0,4959122.514176858,52.0,2076.0,4914574.973247446,0.0
3,53.0,2672.0,4917618.70170521,67.0,4605.0,4878388.258512903,34.0,853.0,4942355.699048868,0.0
4,56.0,2996.0,4716745.6982022915,55.0,2529.0,4991256.887530222,18.0,597.0,4962511.8392962115,0.0
5,60.0,2069.0,4775466.536914972,58.0,3666.0,4943517.1463932935,52.0,1580.0,4971675.0164139485,0.0
6,41.0,2936.0,4372827.172803974,46.0,3049.0,4818030.780442417,41.0,1190.0,4994605.692462896,0.0
7,57.0,2024.0,3229515.5947382953,70.0,4642.0,4964123.336841127,59.0,2163.0,4975845.485758404,0.0
8,50.0,4063.0,3964642.698485104,62.0,3565.0,4897130.254834094,57.0,2102.0,4838153.210893657,0.0
9,58.0,3817.0,4705721.033556537,46.0,3296.0,4874180.277125546,30.0,947.0,4997751.636453526,0.0
10,66.0,4445.0,4652551.470365782,62.0,4486.0,4903421.136913154,43.0,1667.0,4935123.924711153,0.0
11,20.0,1467.0,4087885.4525903906,58.0,3481.0,4987293.296204022,52.0,1544.0,4781329.920746449,0.0
12,69.0,4638.0,4886737.281861276,55.0,4603.0,4808332.343942374,26.0,1408.0,4934363.49113023,0.0
