,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,160.0,7533.0,9939380.095915793,129.0,8388.0,9973062.401225116,64.0,931.0,9996434.287249843,0.0
1,274.0,15612.0,9911384.07407207,126.0,6609.0,9990162.421408592,92.0,2017.0,9993286.083358984,0.0
2,179.0,9060.0,9567268.364338005,131.0,8575.0,9956340.073696898,81.0,1164.0,9925845.028634218,0.0
3,170.0,8857.0,9442482.645173702,117.0,7953.0,9993151.58825543,90.0,1035.0,9991575.490484178,0.0
4,207.0,12532.0,9503166.454573765,137.0,9669.0,9926332.7600844,77.0,1041.0,9974602.624416294,0.0
5,229.0,13315.0,9872163.542497013,98.0,7752.0,9905758.273132887,83.0,1187.0,9914496.494019251,0.0
6,167.0,9097.0,9713524.664017968,117.0,6234.0,9999498.207702074,100.0,1237.0,9978775.110145945,0.0
7,131.0,7352.0,9943576.210621448,113.0,6309.0,9975200.038069218,85.0,655.0,9807746.501536861,0.0
8,164.0,10419.0,9888259.24963784,136.0,9611.0,9969395.268559247,51.0,1295.0,9996113.188555408,0.0
9,207.0,11126.0,9986395.760993725,132.0,8343.0,9932384.2190792,60.0,454.0,9998978.333455727,0.0
10,184.0,9283.0,9630984.652550848,108.0,6020.0,9981499.51122423,81.0,1359.0,9962707.795640917,0.0
11,196.0,10290.0,8944178.076348288,112.0,6972.0,9944974.965096453,72.0,866.0,9981921.17340426,0.0
12,180.0,11584.0,9624332.936213864,98.0,7260.0,9903885.064733222,82.0,1386.0,9894261.944568006,0.0
