,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,735.0,2126165.3282915046,27.0,1978.0,2413098.6551646977,19.0,792.0,2388061.4208212295,33.0
1,17.0,1361.0,1876225.9139720164,23.0,2320.0,2483707.46929113,12.0,576.0,2396838.3890539715,23.0
2,10.0,366.0,2244657.700184385,22.0,2112.0,2226679.2496639793,12.0,391.0,2443504.725729523,23.0
3,20.0,646.0,1956443.2380789765,22.0,1237.0,2488782.65549482,27.0,1313.0,2464087.603540548,36.0
4,10.0,617.0,2096119.5533002876,23.0,1294.0,2455116.8211851926,23.0,557.0,2386324.954129339,31.0
5,10.0,655.0,2339006.583862315,13.0,2294.0,2197745.0601529162,14.0,1191.0,2403986.8840766107,17.0
6,16.0,869.0,2401699.992259748,21.0,1370.0,2411690.0386099187,14.0,683.0,2309452.097888885,23.0
7,10.0,683.0,1755399.2362059609,21.0,1560.0,2233242.068942564,21.0,1560.0,2233242.068942564,30.0
8,25.0,782.0,2462223.3180848164,10.0,2291.0,2386229.249065328,20.0,749.0,2488264.4969664398,34.0
9,10.0,928.0,1244458.967943585,29.0,3112.0,2462568.7304117507,31.0,2517.0,2485162.8367196736,34.0
10,27.0,1971.0,2464798.0902204025,9.0,1151.0,2400286.6593544427,14.0,1012.0,2452125.0439234907,37.0
11,10.0,325.0,657947.4468260497,24.0,1875.0,2393560.0807124493,19.0,456.0,2021996.188198727,30.0
12,19.0,630.0,2204373.605925891,31.0,1697.0,2339747.954957123,30.0,1468.0,2484744.751642154,43.0
