,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,34.0,1105.0,2415072.014855513,33.0,1641.0,1627496.9127846456,30.0,1072.0,2336163.201495519,36.0
1,10.0,978.0,2524067.1494108886,14.0,653.0,1998268.7630764763,14.0,653.0,1998268.7630764763,18.0
2,9.0,506.0,1852191.906159518,26.0,2074.0,2315799.4332078323,20.0,646.0,2290038.006402261,31.0
3,23.0,1563.0,2198110.9067577687,13.0,992.0,2250414.2885771384,23.0,1563.0,2426817.1663516723,26.0
4,10.0,106.0,792324.9014558628,25.0,845.0,2403537.6125629307,20.0,379.0,2445536.721866612,43.0
5,10.0,201.0,2531672.108125838,25.0,2295.0,2224168.9292748766,22.0,951.0,2415497.6350031006,25.0
6,9.0,472.0,1969298.4934446246,19.0,894.0,2216105.851448986,16.0,507.0,2119026.273141053,19.0
7,18.0,904.0,2410778.2402602625,17.0,1297.0,2442204.0957520576,12.0,272.0,2378365.55785603,19.0
8,9.0,957.0,1314320.2165790666,17.0,1606.0,1980282.8971509929,13.0,920.0,2265306.0250118477,17.0
9,9.0,228.0,2122602.4607311506,9.0,1039.0,2481357.6043875436,10.0,772.0,2484792.1449377863,13.0
10,10.0,547.0,2070379.3552913084,11.0,705.0,2093904.1715109071,10.0,443.0,2404954.2655579983,13.0
11,36.0,972.0,2231799.7973612724,31.0,1421.0,2384474.01448333,39.0,1546.0,2372957.544870701,42.0
12,6.0,294.0,1700259.7535366006,12.0,1325.0,2271110.082726935,12.0,1325.0,2191793.8766775937,15.0
