,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,14.0,1584.0,2388666.802555872,17.0,1182.0,2419012.578771009,29.0,2267.0,2076520.2282050538,29.0
1,10.0,605.0,2025519.2199951038,35.0,2291.0,2290640.814560101,11.0,178.0,2419452.3382201637,37.0
2,10.0,523.0,1580879.8706534123,28.0,2447.0,2458367.7194061456,17.0,485.0,2377357.10388465,33.0
3,28.0,1956.0,2407992.7922371053,27.0,3122.0,2492793.8207479464,7.0,15.0,2364318.743973685,34.0
4,10.0,449.0,726006.8000415381,35.0,1705.0,2282978.440341632,33.0,1082.0,2420113.1526397746,43.0
5,10.0,74.0,1839794.0803387358,32.0,2841.0,2397818.7062600013,17.0,783.0,2437301.4559464427,32.0
6,9.0,675.0,1459146.3204161525,18.0,1627.0,2472785.4559927275,8.0,192.0,2460079.4875194854,37.0
7,10.0,838.0,1866386.4935831605,21.0,1963.0,1978512.6396054702,18.0,895.0,2343667.4387095133,27.0
8,29.0,1635.0,2368769.022402713,32.0,1468.0,2347738.089481418,28.0,237.0,2270254.305694673,48.0
9,10.0,507.0,1471309.751690337,25.0,2421.0,2490659.563808932,35.0,1757.0,2362128.7659598608,41.0
10,19.0,957.0,1895418.920716056,29.0,2616.0,2234529.0216075447,18.0,534.0,2393535.24351695,39.0
11,10.0,460.0,1811851.5019860498,26.0,2611.0,2443393.4082276705,28.0,1420.0,2352455.284303576,36.0
12,30.0,1731.0,2281055.0751269585,35.0,2167.0,2451584.4849823983,30.0,1112.0,2428873.237063351,46.0
