,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,62.0,5772.0,7099591.34455911,52.0,4943.0,8614796.431947488,46.0,3119.0,9622399.281686489,62.0
1,55.0,4195.0,6482970.987757378,55.0,4195.0,9861370.173743652,49.0,2732.0,9700295.665517453,55.0
2,51.0,3035.0,7763475.344367396,50.0,2757.0,9444197.280690294,51.0,3035.0,9782293.17904604,51.0
3,57.0,5015.0,6915493.791127593,55.0,4652.0,9988143.853783704,53.0,3478.0,9915953.172399247,57.0
4,71.0,5039.0,6575277.081520393,71.0,5039.0,9306435.452111164,68.0,4579.0,8573561.729631836,71.0
5,44.0,3020.0,6042394.223851389,44.0,3020.0,9035931.22788999,44.0,3020.0,9414055.63802145,44.0
6,67.0,3830.0,6678079.98986422,67.0,3830.0,9980877.985945417,64.0,3119.0,8889939.04836313,67.0
7,57.0,4461.0,7830041.532441058,57.0,4461.0,9228296.871414086,40.0,2079.0,9792639.27075896,57.0
8,43.0,2795.0,5815018.431901452,42.0,2434.0,9946227.291941002,42.0,2434.0,8344525.353216151,43.0
9,64.0,3514.0,5077815.673542356,64.0,3514.0,8194951.663427604,64.0,3514.0,9723055.79959808,64.0
10,55.0,3959.0,7849018.47639879,49.0,2852.0,9995284.089975484,43.0,2069.0,9333206.744434727,55.0
11,69.0,5650.0,7617185.3919350505,65.0,4812.0,8825268.731876599,65.0,4812.0,9973626.268919006,69.0
12,61.0,4359.0,7569405.560165343,59.0,3673.0,9995886.607408846,58.0,3717.0,8807298.565636065,61.0
