,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,50.0,2694.0,3722403.826321676,48.0,4379.0,4943898.240547122,33.0,1461.0,4808097.339598085,0.0
1,90.0,3258.0,4781884.85357736,64.0,4640.0,4985868.886019499,56.0,1753.0,4902132.543997592,0.0
2,50.0,3213.0,4565223.556942219,99.0,4138.0,4941958.625996198,53.0,558.0,4951157.172011426,0.0
3,90.0,4501.0,4943955.682069662,81.0,5125.0,4940492.724741863,59.0,768.0,4946783.773063015,0.0
4,60.0,3621.0,4281686.431107338,88.0,7883.0,4958410.240568025,36.0,1592.0,4979936.551312372,0.0
5,40.0,1904.0,4299548.636153992,46.0,2092.0,4986905.0978274625,83.0,2580.0,4932921.421695601,0.0
6,40.0,2222.0,3893300.849089894,58.0,4230.0,4992597.8537478,46.0,1692.0,4981104.979533321,0.0
7,50.0,2921.0,3371357.659886919,60.0,4386.0,4815955.994086099,47.0,1072.0,4885542.482340153,0.0
8,89.0,3144.0,4996729.942824569,72.0,3571.0,4978370.259367176,27.0,220.0,4930246.244947238,0.0
9,40.0,1988.0,3480987.287218866,61.0,2771.0,4943193.913904708,57.0,368.0,4974615.224422358,0.0
10,30.0,1402.0,3077081.3308314346,63.0,4861.0,4989343.320646527,47.0,864.0,4954021.2698361995,0.0
11,30.0,1932.0,4265037.863801044,66.0,5473.0,4983454.794895048,47.0,1906.0,4977524.920529143,0.0
12,70.0,3500.0,4998788.035792434,68.0,4485.0,4831230.364117748,53.0,979.0,4999757.1073178295,0.0
