,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,160.0,12319.0,9584739.750054255,105.0,8388.0,9971034.930461528,68.0,2971.0,9966861.154431587,0.0
1,199.0,12942.0,9966682.49606693,88.0,6160.0,9963821.817167025,96.0,3759.0,9956900.333641427,0.0
2,136.0,9206.0,9692454.870076682,91.0,6016.0,9820237.486671513,67.0,1918.0,9891004.160774678,0.0
3,165.0,10769.0,9890080.556881305,91.0,6919.0,9931748.952743128,72.0,1978.0,9987456.575679196,0.0
4,190.0,13747.0,9714608.344343295,67.0,4403.0,9961664.112542536,59.0,2948.0,9924157.022332756,0.0
5,159.0,11090.0,9799381.695949415,94.0,6371.0,9940524.261237064,99.0,4674.0,9926618.267642638,0.0
6,125.0,8132.0,9948060.815811275,94.0,7371.0,9884204.62780071,59.0,1940.0,9965668.677870076,0.0
7,137.0,7166.0,9718456.986698797,109.0,5928.0,9948389.533494597,57.0,1187.0,9907543.509663116,0.0
8,174.0,11951.0,9975909.607110683,86.0,5683.0,9825937.822696432,71.0,2416.0,9995287.236862764,0.0
9,177.0,13368.0,9998859.731086222,92.0,8281.0,9952105.326632094,71.0,3668.0,9966779.813815098,0.0
10,211.0,12455.0,9755178.32943257,101.0,4155.0,9898477.765323322,79.0,1972.0,9956400.904378032,0.0
11,168.0,11942.0,9970769.290225679,103.0,7182.0,9931262.144718282,98.0,4394.0,9921986.628673408,0.0
12,137.0,8249.0,9954027.68300347,83.0,4142.0,9984421.096119175,93.0,2472.0,9908806.327812992,0.0
