,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,289.0,2511654.6191846477,47.0,3142.0,2441124.3410019767,16.0,1180.0,2432974.066844702,0.0
1,20.0,808.0,1165501.33622621,44.0,2284.0,2401073.2004679623,36.0,805.0,2383180.445659704,0.0
2,20.0,1342.0,2477145.41287472,24.0,1541.0,2444314.000719734,28.0,698.0,2463543.017589742,0.0
3,10.0,330.0,1602724.7285831396,45.0,1506.0,2278314.1235621357,46.0,1567.0,2406535.141385099,0.0
4,20.0,488.0,1620517.4213179834,37.0,2999.0,2380019.0622918876,24.0,539.0,2477951.7686642525,0.0
5,39.0,1635.0,1725900.4243445578,30.0,1318.0,2315303.4909619386,26.0,470.0,2496724.469108372,0.0
6,10.0,510.0,2115132.9294563737,22.0,2473.0,2441763.4361710153,30.0,2032.0,2483899.9120511566,0.0
7,20.0,887.0,2237638.1012538606,33.0,2475.0,2468021.55629576,30.0,843.0,2387303.7209356823,0.0
8,10.0,292.0,2384050.1389765204,28.0,1146.0,2464818.7105057165,42.0,2012.0,2384152.5022379616,0.0
9,10.0,446.0,1872946.8293916448,40.0,2067.0,2392894.1033936166,26.0,431.0,2328814.6873474293,0.0
10,10.0,345.0,2129571.454761499,31.0,1168.0,2349778.823893109,26.0,510.0,2396185.2585161696,0.0
11,20.0,1496.0,2117360.70897465,26.0,2172.0,2177904.75007547,28.0,1120.0,2449140.208769279,0.0
12,10.0,403.0,1400682.8685726041,27.0,2614.0,2331895.8983943313,20.0,1262.0,2464679.377743744,0.0
