,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,9.0,409.0,2086482.554302819,18.0,1990.0,2265004.4228574624,19.0,1140.0,2461389.0949186143,21.0
1,18.0,1064.0,2174206.041135565,18.0,1064.0,2174206.041135565,21.0,575.0,2487662.489606328,21.0
2,19.0,539.0,1408182.5571292832,27.0,1453.0,2434946.0900512356,12.0,472.0,2460089.6411841363,30.0
3,10.0,1000.0,2310031.9245432997,26.0,1634.0,2305989.262967374,19.0,911.0,2457747.975793875,26.0
4,20.0,885.0,1386972.9793443037,29.0,1802.0,2184645.203820719,21.0,1380.0,2391350.691265388,32.0
5,21.0,1391.0,2175268.4518232886,16.0,1280.0,2395564.3860975807,18.0,796.0,2454409.4531905428,29.0
6,9.0,110.0,1136061.479862847,16.0,1195.0,2455355.159840114,20.0,486.0,2419549.380859363,35.0
7,18.0,1819.0,1621419.2400214819,22.0,2441.0,2196279.6098912954,12.0,268.0,2174216.3304425045,29.0
8,8.0,458.0,1106648.6867597017,19.0,939.0,2063014.7828316463,18.0,661.0,2485850.5640444076,21.0
9,18.0,464.0,2326699.3342311895,22.0,1372.0,2493271.0661281366,24.0,942.0,2420696.8958996288,32.0
10,20.0,960.0,2419540.9973946456,20.0,960.0,2419540.9973946456,14.0,915.0,2171165.0194800533,24.0
11,18.0,1113.0,2111273.9476481094,17.0,956.0,2417503.2681195573,26.0,1601.0,2160162.2631042507,26.0
12,10.0,405.0,1777914.7454849184,25.0,1032.0,2497891.799820012,22.0,740.0,2029529.772594587,25.0
