,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,92.0,9801.0,9982665.424320163,65.0,5492.0,9637017.406113748,51.0,2305.0,9847628.99665474,94.0
1,108.0,11045.0,9829440.006180458,77.0,5164.0,9694501.231048316,77.0,3901.0,9820974.147893708,108.0
2,99.0,10655.0,9891433.383516178,71.0,5526.0,9852289.952215903,71.0,4907.0,9997453.178296916,99.0
3,106.0,9677.0,8532421.959265728,76.0,5360.0,9833960.219905436,65.0,3745.0,9833234.572733557,106.0
4,120.0,12584.0,9175716.653756643,92.0,7173.0,9810631.857942564,83.0,5636.0,9864572.288703077,120.0
5,106.0,10204.0,8855661.293453,78.0,5120.0,9951980.119813798,59.0,2599.0,9990246.894154716,106.0
6,93.0,8873.0,9561831.934263943,77.0,5880.0,9374312.248503972,69.0,3659.0,9523857.338220319,98.0
7,107.0,12866.0,8885277.791899165,83.0,7746.0,9804786.363382902,66.0,5150.0,9874077.433580868,107.0
8,99.0,11445.0,9786098.373506393,69.0,6432.0,9776688.051505787,46.0,2275.0,9991990.515191205,99.0
9,120.0,12432.0,8800759.370950647,69.0,4403.0,9996121.365967885,76.0,4709.0,9803473.045211133,120.0
10,119.0,9595.0,9903604.073721986,76.0,6103.0,9754532.568756687,51.0,1881.0,9548439.08140705,122.0
11,114.0,8881.0,9798200.17152507,92.0,5299.0,9310636.780473603,66.0,2166.0,9820735.264676264,114.0
12,99.0,10175.0,9902139.377129229,71.0,6063.0,9883232.31369776,64.0,3585.0,9902682.805719467,99.0
