,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,132.0,11221.0,9291663.700635487,102.0,6326.0,9989463.022706687,84.0,4599.0,9818658.044404538,132.0
1,112.0,10795.0,9256221.01233802,86.0,6406.0,9663756.03896259,75.0,4688.0,9983101.005071564,112.0
2,122.0,10553.0,9808890.285500588,88.0,4690.0,9564693.942077154,67.0,3347.0,9788324.956648286,122.0
3,119.0,9715.0,9967966.577650119,75.0,4199.0,9759219.595856246,97.0,6388.0,9927956.56355056,121.0
4,106.0,12743.0,8192534.533289617,77.0,6468.0,9191676.144965595,68.0,5347.0,9696743.195753297,106.0
5,111.0,10959.0,9724660.193524769,80.0,7368.0,9693103.25606531,74.0,5113.0,9665807.473058764,114.0
6,108.0,7390.0,9856316.7791137,63.0,3754.0,9903216.296797697,56.0,2001.0,9934227.593331864,119.0
7,110.0,11155.0,9503707.268099604,81.0,6726.0,9877895.624348115,76.0,4736.0,9905190.351270692,110.0
8,96.0,12485.0,9631099.523629837,64.0,6356.0,9976795.553222256,82.0,8303.0,9995806.129641594,96.0
9,122.0,10801.0,8357444.284629269,76.0,5334.0,9685613.766651714,84.0,4085.0,9690469.272847371,122.0
10,106.0,12876.0,9614447.8323307,77.0,6536.0,9883136.973728688,56.0,3711.0,9730851.909195289,106.0
11,132.0,12769.0,8766493.652569136,100.0,8234.0,9810365.533218952,107.0,8005.0,9773988.077687752,132.0
12,79.0,11584.0,9352161.126235265,58.0,5566.0,9896705.452718237,55.0,4408.0,9971444.237758804,83.0
