,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,57.0,3452.0,4929844.320714467,45.0,2732.0,4972791.416848439,39.0,1713.0,4996781.888213494,71.0
1,22.0,1893.0,3076969.239407217,30.0,2365.0,4888196.370892441,17.0,675.0,4883291.578485423,44.0
2,19.0,658.0,3650485.9083132893,31.0,2072.0,4745588.587808869,29.0,875.0,4690770.443294921,47.0
3,36.0,1325.0,3170657.848007543,49.0,2834.0,4904226.60718485,47.0,1787.0,4648335.591763061,65.0
4,56.0,3669.0,4869383.220829541,53.0,3096.0,4970545.9113193955,37.0,1300.0,4969953.011398383,66.0
5,38.0,2773.0,3632989.755129301,49.0,3836.0,4740561.992153428,44.0,2617.0,4947034.093305883,65.0
6,54.0,3922.0,4762177.716541341,33.0,2756.0,4982505.079461536,39.0,1790.0,4995798.221078307,68.0
7,25.0,1867.0,4638022.266256618,30.0,1931.0,4927882.296774237,26.0,982.0,4973288.4126516925,41.0
8,19.0,334.0,3962356.3660571342,28.0,1444.0,4909890.063386454,30.0,602.0,4981500.921751661,56.0
9,58.0,2755.0,4938982.122432709,40.0,2933.0,4863696.429039693,34.0,2165.0,4900781.864181347,74.0
10,36.0,1044.0,4604041.181863306,40.0,1616.0,4732366.044490788,28.0,695.0,4562097.288010016,52.0
11,41.0,2230.0,3861249.077216458,34.0,2647.0,4549698.647889539,35.0,1150.0,4875167.297778797,56.0
12,70.0,2837.0,4686373.509017448,52.0,2206.0,4468679.674566278,39.0,1193.0,4766790.265566071,75.0
