,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,239.0,7084.0,9849586.095542049,120.0,5891.0,9893158.378571332,84.0,1486.0,9973369.24018081,0.0
1,244.0,7184.0,9903324.207860932,105.0,4656.0,9983588.721348934,85.0,1348.0,9922054.259014435,0.0
2,193.0,4776.0,9613453.189913541,103.0,3041.0,9956196.46132255,101.0,1464.0,9900504.01254558,0.0
3,181.0,5801.0,9996380.656657986,88.0,3724.0,9953327.812785862,116.0,2596.0,9971592.82321158,0.0
4,204.0,6126.0,9805575.780195056,128.0,3978.0,9922327.19431203,130.0,1853.0,9964238.677915342,0.0
5,200.0,5867.0,9887484.878605496,134.0,6449.0,9996536.589532277,90.0,1716.0,9985627.50567066,0.0
6,235.0,6813.0,9859188.812726997,108.0,6616.0,9988494.791870015,95.0,2395.0,9976656.690367565,0.0
7,150.0,4307.0,9988055.482841538,129.0,4927.0,9996995.24966819,116.0,2260.0,9998233.0350898,0.0
8,200.0,6389.0,9522744.630246244,115.0,5663.0,9987425.043218883,103.0,2130.0,9965289.743464695,0.0
9,179.0,5720.0,9575592.811208025,101.0,5099.0,9952747.033579016,96.0,2425.0,9981993.019342447,0.0
10,180.0,4333.0,9962886.945920134,98.0,3658.0,9856233.425556049,105.0,1546.0,9985222.603667472,0.0
11,217.0,7157.0,9947953.06289077,94.0,3542.0,9988107.202254169,85.0,1445.0,9854444.758145439,0.0
12,135.0,4308.0,9962333.429439647,93.0,3720.0,9984421.553141758,87.0,1913.0,9992994.750109056,0.0
